,city,prop_type,prop_size,prop_desc,prop_price
5371,reading,2,"19,950 to 46,325 Sq Ft","Duo Globe Business Park, Fieldhouse Lane, Marlow, SL7 1HZ",
5372,reading,2,"4,632 Sq Ft","Well Secured Warehouse Investment, Unit 8 Lane End Industrial Park, West Wycombe, HP14 3BY","- £435,000.00"
5373,reading,2,"2,785 to 5,303 Sq Ft","Light Industrial Unit With 9 Parking Spaces, Unit 9 Lane End Industrial Park, High Street, High Wycombe, HP14 3BY","- £495,000.00"
5374,reading,2,,"Former Fuel Depot, Pound Lane, Thatcham, RG19 3TQ",
5375,reading,2,"3,320 to 14,697 Sq Ft","Industrial / Warehouse and Offices, Unit B/C Cetec House, Lincoln Road, Cressex Business Park, High Wycombe, HP12 1RG","- £1,850,000.00"
5376,reading,2,"4,316 to 30,056 Sq Ft","New Industrial/Warehouse Development, Lincoln Road, High Wycombe, HP12 3RB",
5377,reading,2,"16,548 Sq Ft","Trade Counter Unit In Prominent Position, 24 Richfield Avenue, Reading, RG1 8EQ",
5378,reading,2,"10,596 Sq Ft","Industrial / Warehouse For Sale , 68 St. Johns Road, Reading, RG4 5AL","- £625,000.00"
5379,reading,2,"12,805 Sq Ft","Two Detached Industrial Units In Secure Yard, 1-3 Trafford Road, Reading, RG1 8JP","- £1,000,000.00"
5380,reading,2,"26,692 Sq Ft","448a, Basingstoke Road, Reading, RG2 0RX","- £4,400,000.00"
5381,reading,2,"17,987 Sq Ft","Business Unit Suitable For A Variety Of Uses, 7-8 Bennet Road, Reading, RG2 0QX","- £3,200,000.00"
5382,reading,2,"19,618 Sq Ft","Warehouse With Fully Fitted Office, Unit 1 Total Park, Station Road, Theale, RG7 4AA",- £225.00
5383,reading,2,"19,618 to 45,209 Sq Ft","Two New High Quality Industrial Premises, Units 1 & 2 Total Park, Station Road, Theale, RG7 4PN",- £225.00
5384,reading,2,"25,590 Sq Ft","New Warehouse With Generous Yard, Unit 2 Total Park, Station Road, Theale, RG7 4PN",- £225.00
5385,reading,2,"2,400 Sq Ft","Business Unit With Suspended Ceilings, 9 Horseshoe Park, Pangbourne, Reading, RG8 7JQ",
5386,reading,2,"1,598 to 4,342 Sq Ft","Bracknell Branch, Meridian Business Park, Fishponds Road, Wokingham, RG41 2GZ",
5387,reading,2,"26,136 Sq Ft","Bracknell Branch, Yard at Bear Farm Cottages, Binfield, RG42 5QG",
5388,reading,2,"6,448 Sq Ft","Unit 46 Longshot Lane, Longshot Industrial Estate, Bracknell, RG12 1RL",
5389,reading,2,"2,067 Sq Ft","Unit 4 Campbell Court, Campbell Road, Bramley, RG26 5EG","- £225,000.00"
5390,reading,2,"7,715 Sq Ft","Bracknell Branch, The Old Theatre, Liberta House, Scotland Hill, Sandhurst, GU47 8JR",
5391,reading,2,"9,351 Sq Ft","2a Howarth Road, Maidenhead, SL6 1AP",
5392,reading,2,"19,950 to 46,325 Sq Ft","Duo Globe Business Park, Fieldhouse Lane, Marlow, SL7 1HZ",
5393,reading,2,"4,632 Sq Ft","Well Secured Warehouse Investment, Unit 8 Lane End Industrial Park, West Wycombe, HP14 3BY","- £435,000.00"
5394,reading,2,"2,785 to 5,303 Sq Ft","Light Industrial Unit With 9 Parking Spaces, Unit 9 Lane End Industrial Park, High Street, High Wycombe, HP14 3BY","- £495,000.00"
5395,reading,2,,"Former Fuel Depot, Pound Lane, Thatcham, RG19 3TQ",
5396,reading,2,"3,320 to 14,697 Sq Ft","Industrial / Warehouse and Offices, Unit B/C Cetec House, Lincoln Road, Cressex Business Park, High Wycombe, HP12 1RG","- £1,850,000.00"
5397,reading,2,"4,316 to 30,056 Sq Ft","New Industrial/Warehouse Development, Lincoln Road, High Wycombe, HP12 3RB",
5398,reading,2,"7,694 Sq Ft","Block A, Unit 2, Lincoln Road, High Wycombe, HP12 3RB",
5399,reading,2,"16,548 Sq Ft","Trade Counter Unit In Prominent Position, 24 Richfield Avenue, Reading, RG1 8EQ",
5400,reading,2,"10,596 Sq Ft","Industrial / Warehouse For Sale , 68 St. Johns Road, Reading, RG4 5AL","- £625,000.00"
5401,reading,2,"12,805 Sq Ft","Two Detached Industrial Units In Secure Yard, 1-3 Trafford Road, Reading, RG1 8JP","- £1,000,000.00"
5402,reading,2,"26,692 Sq Ft","448a, Basingstoke Road, Reading, RG2 0RX","- £4,400,000.00"
5403,reading,2,"17,987 Sq Ft","Business Unit Suitable For A Variety Of Uses, 7-8 Bennet Road, Reading, RG2 0QX","- £3,200,000.00"
5404,reading,2,"19,618 Sq Ft","Warehouse With Fully Fitted Office, Unit 1 Total Park, Station Road, Theale, RG7 4AA",- £225.00
5405,reading,2,"19,618 to 45,209 Sq Ft","Two New High Quality Industrial Premises, Units 1 & 2 Total Park, Station Road, Theale, RG7 4PN",- £225.00
5406,reading,2,"25,590 Sq Ft","New Warehouse With Generous Yard, Unit 2 Total Park, Station Road, Theale, RG7 4PN",- £225.00
5407,reading,2,"2,400 Sq Ft","Business Unit With Suspended Ceilings, 9 Horseshoe Park, Pangbourne, Reading, RG8 7JQ",
5408,reading,2,"1,598 to 4,342 Sq Ft","Bracknell Branch, Meridian Business Park, Fishponds Road, Wokingham, RG41 2GZ",
5409,reading,2,"26,136 Sq Ft","Bracknell Branch, Yard at Bear Farm Cottages, Binfield, RG42 5QG",
5410,reading,2,"6,448 Sq Ft","Unit 46 Longshot Lane, Longshot Industrial Estate, Bracknell, RG12 1RL",
5411,reading,2,"2,067 Sq Ft","Unit 4 Campbell Court, Campbell Road, Bramley, RG26 5EG","- £225,000.00"
5412,reading,2,"7,715 Sq Ft","Bracknell Branch, The Old Theatre, Liberta House, Scotland Hill, Sandhurst, GU47 8JR",
5413,reading,2,"9,351 Sq Ft","2a Howarth Road, Maidenhead, SL6 1AP",
5414,reading,2,"19,950 to 46,325 Sq Ft","Duo Globe Business Park, Fieldhouse Lane, Marlow, SL7 1HZ",
5415,reading,2,"4,632 Sq Ft","Well Secured Warehouse Investment, Unit 8 Lane End Industrial Park, West Wycombe, HP14 3BY","- £435,000.00"
5416,reading,2,"2,785 to 5,303 Sq Ft","Light Industrial Unit With 9 Parking Spaces, Unit 9 Lane End Industrial Park, High Street, High Wycombe, HP14 3BY","- £495,000.00"
5417,reading,2,,"Former Fuel Depot, Pound Lane, Thatcham, RG19 3TQ",
5418,reading,2,"3,320 to 14,697 Sq Ft","Industrial / Warehouse and Offices, Unit B/C Cetec House, Lincoln Road, Cressex Business Park, High Wycombe, HP12 1RG","- £1,850,000.00"
5419,reading,2,"4,316 to 30,056 Sq Ft","New Industrial/Warehouse Development, Lincoln Road, High Wycombe, HP12 3RB",
5420,reading,2,"7,694 Sq Ft","Block A, Unit 2, Lincoln Road, High Wycombe, HP12 3RB",
5421,reading,2,"7,849 Sq Ft","Block A, Unit 3, Lincoln Road, High Wycombe, HP12 3RB",
5422,reading,2,"16,548 Sq Ft","Trade Counter Unit In Prominent Position, 24 Richfield Avenue, Reading, RG1 8EQ",
5423,reading,2,"10,596 Sq Ft","Industrial / Warehouse For Sale , 68 St. Johns Road, Reading, RG4 5AL","- £625,000.00"
5424,reading,2,"12,805 Sq Ft","Two Detached Industrial Units In Secure Yard, 1-3 Trafford Road, Reading, RG1 8JP","- £1,000,000.00"
5425,reading,2,"26,692 Sq Ft","448a, Basingstoke Road, Reading, RG2 0RX","- £4,400,000.00"
5426,reading,2,"17,987 Sq Ft","Business Unit Suitable For A Variety Of Uses, 7-8 Bennet Road, Reading, RG2 0QX","- £3,200,000.00"
5427,reading,2,"19,618 Sq Ft","Warehouse With Fully Fitted Office, Unit 1 Total Park, Station Road, Theale, RG7 4AA",- £225.00
5428,reading,2,"19,618 to 45,209 Sq Ft","Two New High Quality Industrial Premises, Units 1 & 2 Total Park, Station Road, Theale, RG7 4PN",- £225.00
5429,reading,2,"25,590 Sq Ft","New Warehouse With Generous Yard, Unit 2 Total Park, Station Road, Theale, RG7 4PN",- £225.00
5430,reading,2,"2,400 Sq Ft","Business Unit With Suspended Ceilings, 9 Horseshoe Park, Pangbourne, Reading, RG8 7JQ",
5431,reading,2,"1,598 to 4,342 Sq Ft","Bracknell Branch, Meridian Business Park, Fishponds Road, Wokingham, RG41 2GZ",
5432,reading,2,"26,136 Sq Ft","Bracknell Branch, Yard at Bear Farm Cottages, Binfield, RG42 5QG",
5433,reading,2,"6,448 Sq Ft","Unit 46 Longshot Lane, Longshot Industrial Estate, Bracknell, RG12 1RL",
5434,reading,2,"2,067 Sq Ft","Unit 4 Campbell Court, Campbell Road, Bramley, RG26 5EG","- £225,000.00"
5435,reading,2,"7,715 Sq Ft","Bracknell Branch, The Old Theatre, Liberta House, Scotland Hill, Sandhurst, GU47 8JR",
5436,reading,2,"9,351 Sq Ft","2a Howarth Road, Maidenhead, SL6 1AP",
5437,reading,2,"19,950 to 46,325 Sq Ft","Duo Globe Business Park, Fieldhouse Lane, Marlow, SL7 1HZ",
5438,reading,2,"4,632 Sq Ft","Well Secured Warehouse Investment, Unit 8 Lane End Industrial Park, West Wycombe, HP14 3BY","- £435,000.00"
5439,reading,2,"2,785 to 5,303 Sq Ft","Light Industrial Unit With 9 Parking Spaces, Unit 9 Lane End Industrial Park, High Street, High Wycombe, HP14 3BY","- £495,000.00"
5440,reading,2,,"Former Fuel Depot, Pound Lane, Thatcham, RG19 3TQ",
5441,reading,2,"3,320 to 14,697 Sq Ft","Industrial / Warehouse and Offices, Unit B/C Cetec House, Lincoln Road, Cressex Business Park, High Wycombe, HP12 1RG","- £1,850,000.00"
5442,reading,2,"4,316 to 30,056 Sq Ft","New Industrial/Warehouse Development, Lincoln Road, High Wycombe, HP12 3RB",
5443,reading,2,"7,694 Sq Ft","Block A, Unit 2, Lincoln Road, High Wycombe, HP12 3RB",
5444,reading,2,"7,849 Sq Ft","Block A, Unit 3, Lincoln Road, High Wycombe, HP12 3RB",
5445,reading,2,"8,430 Sq Ft","Block B, Unit 4, Lincoln Road, High Wycombe, HP12 3RB",
5446,reading,2,"16,548 Sq Ft","Trade Counter Unit In Prominent Position, 24 Richfield Avenue, Reading, RG1 8EQ",
5447,reading,2,"10,596 Sq Ft","Industrial / Warehouse For Sale , 68 St. Johns Road, Reading, RG4 5AL","- £625,000.00"
5448,reading,2,"12,805 Sq Ft","Two Detached Industrial Units In Secure Yard, 1-3 Trafford Road, Reading, RG1 8JP","- £1,000,000.00"
5449,reading,2,"26,692 Sq Ft","448a, Basingstoke Road, Reading, RG2 0RX","- £4,400,000.00"
5450,reading,2,"17,987 Sq Ft","Business Unit Suitable For A Variety Of Uses, 7-8 Bennet Road, Reading, RG2 0QX","- £3,200,000.00"
5451,reading,2,"19,618 Sq Ft","Warehouse With Fully Fitted Office, Unit 1 Total Park, Station Road, Theale, RG7 4AA",- £225.00
5452,reading,2,"19,618 to 45,209 Sq Ft","Two New High Quality Industrial Premises, Units 1 & 2 Total Park, Station Road, Theale, RG7 4PN",- £225.00
5453,reading,2,"25,590 Sq Ft","New Warehouse With Generous Yard, Unit 2 Total Park, Station Road, Theale, RG7 4PN",- £225.00
5454,reading,2,"2,400 Sq Ft","Business Unit With Suspended Ceilings, 9 Horseshoe Park, Pangbourne, Reading, RG8 7JQ",
5455,reading,2,"1,598 to 4,342 Sq Ft","Bracknell Branch, Meridian Business Park, Fishponds Road, Wokingham, RG41 2GZ",
5456,reading,2,"26,136 Sq Ft","Bracknell Branch, Yard at Bear Farm Cottages, Binfield, RG42 5QG",
5457,reading,2,"6,448 Sq Ft","Unit 46 Longshot Lane, Longshot Industrial Estate, Bracknell, RG12 1RL",
5458,reading,2,"2,067 Sq Ft","Unit 4 Campbell Court, Campbell Road, Bramley, RG26 5EG","- £225,000.00"
5459,reading,2,"7,715 Sq Ft","Bracknell Branch, The Old Theatre, Liberta House, Scotland Hill, Sandhurst, GU47 8JR",
5460,reading,2,"9,351 Sq Ft","2a Howarth Road, Maidenhead, SL6 1AP",
5461,reading,2,"19,950 to 46,325 Sq Ft","Duo Globe Business Park, Fieldhouse Lane, Marlow, SL7 1HZ",
5462,reading,2,"4,632 Sq Ft","Well Secured Warehouse Investment, Unit 8 Lane End Industrial Park, West Wycombe, HP14 3BY","- £435,000.00"
5463,reading,2,"2,785 to 5,303 Sq Ft","Light Industrial Unit With 9 Parking Spaces, Unit 9 Lane End Industrial Park, High Street, High Wycombe, HP14 3BY","- £495,000.00"
5464,reading,2,,"Former Fuel Depot, Pound Lane, Thatcham, RG19 3TQ",
5465,reading,2,"3,320 to 14,697 Sq Ft","Industrial / Warehouse and Offices, Unit B/C Cetec House, Lincoln Road, Cressex Business Park, High Wycombe, HP12 1RG","- £1,850,000.00"
5466,reading,2,"4,316 to 30,056 Sq Ft","New Industrial/Warehouse Development, Lincoln Road, High Wycombe, HP12 3RB",
5467,reading,2,"7,694 Sq Ft","Block A, Unit 2, Lincoln Road, High Wycombe, HP12 3RB",
5468,reading,2,"7,849 Sq Ft","Block A, Unit 3, Lincoln Road, High Wycombe, HP12 3RB",
5469,reading,2,"8,430 Sq Ft","Block B, Unit 4, Lincoln Road, High Wycombe, HP12 3RB",
5470,reading,2,"6,672 Sq Ft","Block B, Unit 5, Lincoln Road, High Wycombe, HP12 3RB",
5471,reading,2,"3,332 Sq Ft","Block B, Unit 6, Lincoln Road, High Wycombe, HP12 3RB",
5472,reading,2,"3,332 Sq Ft","Block B, Unit 6, Lincoln Road, High Wycombe, HP12 3RB",
5473,reading,2,"3,427 Sq Ft","Block B, Unit 7, Lincoln Road, High Wycombe, HP12 3RB",
5474,reading,2,"3,332 Sq Ft","Block B, Unit 6, Lincoln Road, High Wycombe, HP12 3RB",
5475,reading,2,"3,427 Sq Ft","Block B, Unit 7, Lincoln Road, High Wycombe, HP12 3RB",
5476,reading,2,"8,571 Sq Ft","96 Kitchener Road, High Wycombe, HP11 2SW",
5477,reading,2,"3,332 Sq Ft","Block B, Unit 6, Lincoln Road, High Wycombe, HP12 3RB",
5478,reading,2,"3,427 Sq Ft","Block B, Unit 7, Lincoln Road, High Wycombe, HP12 3RB",
5479,reading,2,"8,571 Sq Ft","96 Kitchener Road, High Wycombe, HP11 2SW",
5480,reading,2,"45,176 Sq Ft","Self-Contained Industrial/Warehouse with Large Yar, Unit 2, Wooburn Industrial Park, Thomas Road, High Wycombe, HP10 0PF",
5481,reading,2,"3,332 Sq Ft","Block B, Unit 6, Lincoln Road, High Wycombe, HP12 3RB",
5482,reading,2,"3,427 Sq Ft","Block B, Unit 7, Lincoln Road, High Wycombe, HP12 3RB",
5483,reading,2,"8,571 Sq Ft","96 Kitchener Road, High Wycombe, HP11 2SW",
5484,reading,2,"45,176 Sq Ft","Self-Contained Industrial/Warehouse with Large Yar, Unit 2, Wooburn Industrial Park, Thomas Road, High Wycombe, HP10 0PF",
5485,reading,2,"15,715 to 32,140 Sq Ft","For Sale - 3 REFURBISHED INDUSTRIAL 15,715 - 32,14, Wye Business Park, High Wycombe, HP10 0PF",
5486,reading,2,"3,332 Sq Ft","Block B, Unit 6, Lincoln Road, High Wycombe, HP12 3RB",
5487,reading,2,"3,427 Sq Ft","Block B, Unit 7, Lincoln Road, High Wycombe, HP12 3RB",
5488,reading,2,"8,571 Sq Ft","96 Kitchener Road, High Wycombe, HP11 2SW",
5489,reading,2,"45,176 Sq Ft","Self-Contained Industrial/Warehouse with Large Yar, Unit 2, Wooburn Industrial Park, Thomas Road, High Wycombe, HP10 0PF",
5490,reading,2,"15,715 to 32,140 Sq Ft","For Sale - 3 REFURBISHED INDUSTRIAL 15,715 - 32,14, Wye Business Park, High Wycombe, HP10 0PF",
5491,reading,2,"15,715 to 32,140 Sq Ft","Wye Business Park, Thomas Road, Wooburn Green, High Wycombe, HP10 0PF",
5492,reading,2,"3,332 Sq Ft","Block B, Unit 6, Lincoln Road, High Wycombe, HP12 3RB",
5493,reading,2,"3,427 Sq Ft","Block B, Unit 7, Lincoln Road, High Wycombe, HP12 3RB",
5494,reading,2,"8,571 Sq Ft","96 Kitchener Road, High Wycombe, HP11 2SW",
5495,reading,2,"45,176 Sq Ft","Self-Contained Industrial/Warehouse with Large Yar, Unit 2, Wooburn Industrial Park, Thomas Road, High Wycombe, HP10 0PF",
5496,reading,2,"15,715 to 32,140 Sq Ft","For Sale - 3 REFURBISHED INDUSTRIAL 15,715 - 32,14, Wye Business Park, High Wycombe, HP10 0PF",
5497,reading,2,"15,715 to 32,140 Sq Ft","Wye Business Park, Thomas Road, Wooburn Green, High Wycombe, HP10 0PF",
5498,reading,2,"4,112 to 30,193 Sq Ft","40:40 Link, Mill End Road, Chapel Lane, High Wycombe, HP12 4BG",
5499,reading,2,"3,332 Sq Ft","Block B, Unit 6, Lincoln Road, High Wycombe, HP12 3RB",
5500,reading,2,"3,427 Sq Ft","Block B, Unit 7, Lincoln Road, High Wycombe, HP12 3RB",
5501,reading,2,"8,571 Sq Ft","96 Kitchener Road, High Wycombe, HP11 2SW",
5502,reading,2,"45,176 Sq Ft","Self-Contained Industrial/Warehouse with Large Yar, Unit 2, Wooburn Industrial Park, Thomas Road, High Wycombe, HP10 0PF",
5503,reading,2,"15,715 to 32,140 Sq Ft","For Sale - 3 REFURBISHED INDUSTRIAL 15,715 - 32,14, Wye Business Park, High Wycombe, HP10 0PF",
5504,reading,2,"15,715 to 32,140 Sq Ft","Wye Business Park, Thomas Road, Wooburn Green, High Wycombe, HP10 0PF",
5505,reading,2,"4,112 to 30,193 Sq Ft","40:40 Link, Mill End Road, Chapel Lane, High Wycombe, HP12 4BG",
5506,reading,2,"4,112 to 30,193 Sq Ft","New Warehouse / Industrial / Trade Counter Units, 40:40 Link, Mill End Road/Chapel Lane, High Wycombe, HP12 4BG",
5507,reading,2,"3,332 Sq Ft","Block B, Unit 6, Lincoln Road, High Wycombe, HP12 3RB",
5508,reading,2,"3,427 Sq Ft","Block B, Unit 7, Lincoln Road, High Wycombe, HP12 3RB",
5509,reading,2,"8,571 Sq Ft","96 Kitchener Road, High Wycombe, HP11 2SW",
5510,reading,2,"45,176 Sq Ft","Self-Contained Industrial/Warehouse with Large Yar, Unit 2, Wooburn Industrial Park, Thomas Road, High Wycombe, HP10 0PF",
5511,reading,2,"15,715 to 32,140 Sq Ft","For Sale - 3 REFURBISHED INDUSTRIAL 15,715 - 32,14, Wye Business Park, High Wycombe, HP10 0PF",
5512,reading,2,"15,715 to 32,140 Sq Ft","Wye Business Park, Thomas Road, Wooburn Green, High Wycombe, HP10 0PF",
5513,reading,2,"4,112 to 30,193 Sq Ft","40:40 Link, Mill End Road, Chapel Lane, High Wycombe, HP12 4BG",
5514,reading,2,"4,112 to 30,193 Sq Ft","New Warehouse / Industrial / Trade Counter Units, 40:40 Link, Mill End Road/Chapel Lane, High Wycombe, HP12 4BG",
5515,reading,2,"2,550 to 55,200 Sq Ft","Beacon Point, Church Crookham, Fleet, GU52 8DY",
5516,reading,2,"3,332 Sq Ft","Block B, Unit 6, Lincoln Road, High Wycombe, HP12 3RB",
5517,reading,2,"3,427 Sq Ft","Block B, Unit 7, Lincoln Road, High Wycombe, HP12 3RB",
5518,reading,2,"8,571 Sq Ft","96 Kitchener Road, High Wycombe, HP11 2SW",
5519,reading,2,"45,176 Sq Ft","Self-Contained Industrial/Warehouse with Large Yar, Unit 2, Wooburn Industrial Park, Thomas Road, High Wycombe, HP10 0PF",
5520,reading,2,"15,715 to 32,140 Sq Ft","For Sale - 3 REFURBISHED INDUSTRIAL 15,715 - 32,14, Wye Business Park, High Wycombe, HP10 0PF",
5521,reading,2,"15,715 to 32,140 Sq Ft","Wye Business Park, Thomas Road, Wooburn Green, High Wycombe, HP10 0PF",
5522,reading,2,"4,112 to 30,193 Sq Ft","40:40 Link, Mill End Road, Chapel Lane, High Wycombe, HP12 4BG",
5523,reading,2,"4,112 to 30,193 Sq Ft","New Warehouse / Industrial / Trade Counter Units, 40:40 Link, Mill End Road/Chapel Lane, High Wycombe, HP12 4BG",
5524,reading,2,"2,550 to 55,200 Sq Ft","Beacon Point, Church Crookham, Fleet, GU52 8DY",
5525,reading,2,"52,100 to 62,750 Sq Ft","R&D/Office/Warehouse HQ, Beacon Hill Road, Fleet, GU52 8DY",
5526,reading,2,"3,332 Sq Ft","Block B, Unit 6, Lincoln Road, High Wycombe, HP12 3RB",
5527,reading,2,"3,427 Sq Ft","Block B, Unit 7, Lincoln Road, High Wycombe, HP12 3RB",
5528,reading,2,"8,571 Sq Ft","96 Kitchener Road, High Wycombe, HP11 2SW",
5529,reading,2,"45,176 Sq Ft","Self-Contained Industrial/Warehouse with Large Yar, Unit 2, Wooburn Industrial Park, Thomas Road, High Wycombe, HP10 0PF",
5530,reading,2,"15,715 to 32,140 Sq Ft","For Sale - 3 REFURBISHED INDUSTRIAL 15,715 - 32,14, Wye Business Park, High Wycombe, HP10 0PF",
5531,reading,2,"15,715 to 32,140 Sq Ft","Wye Business Park, Thomas Road, Wooburn Green, High Wycombe, HP10 0PF",
5532,reading,2,"4,112 to 30,193 Sq Ft","40:40 Link, Mill End Road, Chapel Lane, High Wycombe, HP12 4BG",
5533,reading,2,"4,112 to 30,193 Sq Ft","New Warehouse / Industrial / Trade Counter Units, 40:40 Link, Mill End Road/Chapel Lane, High Wycombe, HP12 4BG",
5534,reading,2,"2,550 to 55,200 Sq Ft","Beacon Point, Church Crookham, Fleet, GU52 8DY",
5535,reading,2,"52,100 to 62,750 Sq Ft","R&D/Office/Warehouse HQ, Beacon Hill Road, Fleet, GU52 8DY",
5536,reading,2,"4,112 to 30,193 Sq Ft","Development of Warehouse/Industrial/Trade Units, 40:40 Link, Mill End Road/Chapel Lane, High Wycombe, HP12 4BG",
5537,reading,2,"3,332 Sq Ft","Block B, Unit 6, Lincoln Road, High Wycombe, HP12 3RB",
5538,reading,2,"3,427 Sq Ft","Block B, Unit 7, Lincoln Road, High Wycombe, HP12 3RB",
5539,reading,2,"8,571 Sq Ft","96 Kitchener Road, High Wycombe, HP11 2SW",
5540,reading,2,"45,176 Sq Ft","Self-Contained Industrial/Warehouse with Large Yar, Unit 2, Wooburn Industrial Park, Thomas Road, High Wycombe, HP10 0PF",
5541,reading,2,"15,715 to 32,140 Sq Ft","For Sale - 3 REFURBISHED INDUSTRIAL 15,715 - 32,14, Wye Business Park, High Wycombe, HP10 0PF",
5542,reading,2,"15,715 to 32,140 Sq Ft","Wye Business Park, Thomas Road, Wooburn Green, High Wycombe, HP10 0PF",
5543,reading,2,"4,112 to 30,193 Sq Ft","40:40 Link, Mill End Road, Chapel Lane, High Wycombe, HP12 4BG",
5544,reading,2,"4,112 to 30,193 Sq Ft","New Warehouse / Industrial / Trade Counter Units, 40:40 Link, Mill End Road/Chapel Lane, High Wycombe, HP12 4BG",
5545,reading,2,"2,550 to 55,200 Sq Ft","Beacon Point, Church Crookham, Fleet, GU52 8DY",
5546,reading,2,"52,100 to 62,750 Sq Ft","R&D/Office/Warehouse HQ, Beacon Hill Road, Fleet, GU52 8DY",
5547,reading,2,"4,112 to 30,193 Sq Ft","Development of Warehouse/Industrial/Trade Units, 40:40 Link, Mill End Road/Chapel Lane, High Wycombe, HP12 4BG",
5548,reading,2,"11,425 to 45,703 Sq Ft","Beacon Hill Road , Fleet, GU52 8DY",
5549,reading,2,"3,332 Sq Ft","Block B, Unit 6, Lincoln Road, High Wycombe, HP12 3RB",
5550,reading,2,"3,427 Sq Ft","Block B, Unit 7, Lincoln Road, High Wycombe, HP12 3RB",
5551,reading,2,"8,571 Sq Ft","96 Kitchener Road, High Wycombe, HP11 2SW",
5552,reading,2,"45,176 Sq Ft","Self-Contained Industrial/Warehouse with Large Yar, Unit 2, Wooburn Industrial Park, Thomas Road, High Wycombe, HP10 0PF",
