,city,prop_type,prop_desc,prop_price(£),prop_size(lower) SQ Ft,prop_size(upper) SQ Ft
13349,london,6,"For Sale | The Octave | High Specification Residen, 203, WILLESDEN LANE, London, NW6 7YR",,,
13350,london,6,"For Sale By Informal Tender - Land & Garages, Putn, 54-74 Westleigh Avenue, London, SW15 6XF",,6405 ,
13351,london,6,"For Sale By Informal Tender 'Subject To Planning', 169-183 Elsenham Street, London, SW18 5NZ",,1507 ,
13352,london,6,"Part Built Consented Residential Development Oppor, 36 Old Road, London, SE13 5SR",3250000.00,11829 ,
13353,london,6,"Land To Rear Of 7-11 Pollards Hill South, London, SW16 4LW",,39221 ,
13354,london,6,"97 Pollards Hill South, London, SW16 4LS",1900000.00,19175 ,
13355,london,6,"324-338, Bensham Lane, Thornton Heath, CR7 7ER",,26147 ,
13356,london,6,"Land Rear Of 73 Eden Road And 8 The Close, Eden Ro, Beckenham, BR3 4AP",,7408 ,
13357,london,6,"Elizabeth House, 97 St. James's Road, Croydon, CR0 2UU",1300000.00,3211 ,
13358,london,6,"Substantial Corner Property Investment, 21/23 York Street & Flats 1-5, 31 Garfield Road, Twickenham, TW1 3JZ",1100000.00,4162 ,
13359,london,6,"49 Wandle Road, Croydon, CR0 1DF",735000.00,2873 ,
13360,london,6,"25 Temple Road, Croydon, CR0 1HU",,8716 ,
13361,london,6,"Residential Development Opportunity, 165 & 167 Coombe Road, Croydon, CR0 5SQ",2550000.00,6781 ,
13362,london,6,"Land At Grainger Close, Northolt, UB5 4LF",900000.00,5229 ,
13363,london,6,"Mixed Use Investment, 17 Mulgrave Road, Sutton, SM2 6LJ",850000.00,1671 ,
13364,london,6,"Rear of 33, Nork Way, Banstead, SM7 1PB",375000.00,1503 ,
13365,london,6,"2 Bridge Street, Leatherhead, KT22 8BZ",900000.00,2228 ,
13366,london,6,"51-53 Church Street, Staines, TW18 4EN",625000.00,1012 ,
13367,london,6,"151-152 , Maybury Road, Woking, GU21 5JR",,4713 ,
13368,london,6,"3, Kelvedon Road, Parsons Green, SW6 5BP",,1406 ,
13369,london,6,"Riverside Residential Development Opportunity, Victoria Works, Osiers Road, London, SW18 1NR",,44132 ,
13370,london,6,"For Sale | The Octave | High Specification Residen, 203, WILLESDEN LANE, London, NW6 7YR",,,
13371,london,6,"For Sale By Informal Tender - Land & Garages, Putn, 54-74 Westleigh Avenue, London, SW15 6XF",,6405 ,
13372,london,6,"For Sale By Informal Tender 'Subject To Planning', 169-183 Elsenham Street, London, SW18 5NZ",,1507 ,
13373,london,6,"Part Built Consented Residential Development Oppor, 36 Old Road, London, SE13 5SR",3250000.00,11829 ,
13374,london,6,"Land To Rear Of 7-11 Pollards Hill South, London, SW16 4LW",,39221 ,
13375,london,6,"97 Pollards Hill South, London, SW16 4LS",1900000.00,19175 ,
13376,london,6,"324-338, Bensham Lane, Thornton Heath, CR7 7ER",,26147 ,
13377,london,6,"Land Rear Of 73 Eden Road And 8 The Close, Eden Ro, Beckenham, BR3 4AP",,7408 ,
13378,london,6,"Elizabeth House, 97 St. James's Road, Croydon, CR0 2UU",1300000.00,3211 ,
13379,london,6,"Substantial Corner Property Investment, 21/23 York Street & Flats 1-5, 31 Garfield Road, Twickenham, TW1 3JZ",1100000.00,4162 ,
13380,london,6,"49 Wandle Road, Croydon, CR0 1DF",735000.00,2873 ,
13381,london,6,"25 Temple Road, Croydon, CR0 1HU",,8716 ,
13382,london,6,"Residential Development Opportunity, 165 & 167 Coombe Road, Croydon, CR0 5SQ",2550000.00,6781 ,
13383,london,6,"Land At Grainger Close, Northolt, UB5 4LF",900000.00,5229 ,
13384,london,6,"Mixed Use Investment, 17 Mulgrave Road, Sutton, SM2 6LJ",850000.00,1671 ,
13385,london,6,"Rear of 33, Nork Way, Banstead, SM7 1PB",375000.00,1503 ,
13386,london,6,"2 Bridge Street, Leatherhead, KT22 8BZ",900000.00,2228 ,
13387,london,6,"51-53 Church Street, Staines, TW18 4EN",625000.00,1012 ,
13388,london,6,"151-152 , Maybury Road, Woking, GU21 5JR",,4713 ,
13389,london,6,"37 Chertsey Road, Woking, GU21 5AJ",1200000.00,2000 ,
13390,london,6,"3, Kelvedon Road, Parsons Green, SW6 5BP",,1406 ,
13391,london,6,"Riverside Residential Development Opportunity, Victoria Works, Osiers Road, London, SW18 1NR",,44132 ,
13392,london,6,"For Sale | The Octave | High Specification Residen, 203, WILLESDEN LANE, London, NW6 7YR",,,
13393,london,6,"For Sale By Informal Tender - Land & Garages, Putn, 54-74 Westleigh Avenue, London, SW15 6XF",,6405 ,
13394,london,6,"For Sale By Informal Tender 'Subject To Planning', 169-183 Elsenham Street, London, SW18 5NZ",,1507 ,
13395,london,6,"Part Built Consented Residential Development Oppor, 36 Old Road, London, SE13 5SR",3250000.00,11829 ,
13396,london,6,"Land To Rear Of 7-11 Pollards Hill South, London, SW16 4LW",,39221 ,
13397,london,6,"97 Pollards Hill South, London, SW16 4LS",1900000.00,19175 ,
13398,london,6,"324-338, Bensham Lane, Thornton Heath, CR7 7ER",,26147 ,
13399,london,6,"Land Rear Of 73 Eden Road And 8 The Close, Eden Ro, Beckenham, BR3 4AP",,7408 ,
13400,london,6,"Elizabeth House, 97 St. James's Road, Croydon, CR0 2UU",1300000.00,3211 ,
13401,london,6,"Substantial Corner Property Investment, 21/23 York Street & Flats 1-5, 31 Garfield Road, Twickenham, TW1 3JZ",1100000.00,4162 ,
13402,london,6,"49 Wandle Road, Croydon, CR0 1DF",735000.00,2873 ,
13403,london,6,"25 Temple Road, Croydon, CR0 1HU",,8716 ,
13404,london,6,"Residential Development Opportunity, 165 & 167 Coombe Road, Croydon, CR0 5SQ",2550000.00,6781 ,
13405,london,6,"Land At Grainger Close, Northolt, UB5 4LF",900000.00,5229 ,
13406,london,6,"Mixed Use Investment, 17 Mulgrave Road, Sutton, SM2 6LJ",850000.00,1671 ,
13407,london,6,"Rear of 33, Nork Way, Banstead, SM7 1PB",375000.00,1503 ,
13408,london,6,"2 Bridge Street, Leatherhead, KT22 8BZ",900000.00,2228 ,
13409,london,6,"51-53 Church Street, Staines, TW18 4EN",625000.00,1012 ,
13410,london,6,"151-152 , Maybury Road, Woking, GU21 5JR",,4713 ,
13411,london,6,"37 Chertsey Road, Woking, GU21 5AJ",1200000.00,2000 ,
13412,london,6,"Commercial Premises With A4 Consent, 12 Chertsey Road, Woking, GU21 5AB",1050000.00,7890 ,
13413,london,6,"3, Kelvedon Road, Parsons Green, SW6 5BP",,1406 ,
13414,london,6,"Riverside Residential Development Opportunity, Victoria Works, Osiers Road, London, SW18 1NR",,44132 ,
13415,london,6,"For Sale | The Octave | High Specification Residen, 203, WILLESDEN LANE, London, NW6 7YR",,,
13416,london,6,"For Sale By Informal Tender - Land & Garages, Putn, 54-74 Westleigh Avenue, London, SW15 6XF",,6405 ,
13417,london,6,"For Sale By Informal Tender 'Subject To Planning', 169-183 Elsenham Street, London, SW18 5NZ",,1507 ,
13418,london,6,"Part Built Consented Residential Development Oppor, 36 Old Road, London, SE13 5SR",3250000.00,11829 ,
13419,london,6,"Land To Rear Of 7-11 Pollards Hill South, London, SW16 4LW",,39221 ,
13420,london,6,"97 Pollards Hill South, London, SW16 4LS",1900000.00,19175 ,
13421,london,6,"324-338, Bensham Lane, Thornton Heath, CR7 7ER",,26147 ,
13422,london,6,"Land Rear Of 73 Eden Road And 8 The Close, Eden Ro, Beckenham, BR3 4AP",,7408 ,
13423,london,6,"Elizabeth House, 97 St. James's Road, Croydon, CR0 2UU",1300000.00,3211 ,
13424,london,6,"Substantial Corner Property Investment, 21/23 York Street & Flats 1-5, 31 Garfield Road, Twickenham, TW1 3JZ",1100000.00,4162 ,
13425,london,6,"49 Wandle Road, Croydon, CR0 1DF",735000.00,2873 ,
13426,london,6,"25 Temple Road, Croydon, CR0 1HU",,8716 ,
13427,london,6,"Residential Development Opportunity, 165 & 167 Coombe Road, Croydon, CR0 5SQ",2550000.00,6781 ,
13428,london,6,"Land At Grainger Close, Northolt, UB5 4LF",900000.00,5229 ,
13429,london,6,"Mixed Use Investment, 17 Mulgrave Road, Sutton, SM2 6LJ",850000.00,1671 ,
13430,london,6,"Rear of 33, Nork Way, Banstead, SM7 1PB",375000.00,1503 ,
13431,london,6,"2 Bridge Street, Leatherhead, KT22 8BZ",900000.00,2228 ,
13432,london,6,"51-53 Church Street, Staines, TW18 4EN",625000.00,1012 ,
13433,london,6,"151-152 , Maybury Road, Woking, GU21 5JR",,4713 ,
13434,london,6,"37 Chertsey Road, Woking, GU21 5AJ",1200000.00,2000 ,
13435,london,6,"Commercial Premises With A4 Consent, 12 Chertsey Road, Woking, GU21 5AB",1050000.00,7890 ,
13436,london,6,"Maidenhead Branch, Burnham House, High Street, Burnham, SL1 7JZ",,7655 ,
13437,london,6,"3, Kelvedon Road, Parsons Green, SW6 5BP",,1406 ,
13438,london,6,"Riverside Residential Development Opportunity, Victoria Works, Osiers Road, London, SW18 1NR",,44132 ,
13439,london,6,"For Sale | The Octave | High Specification Residen, 203, WILLESDEN LANE, London, NW6 7YR",,,
13440,london,6,"For Sale By Informal Tender - Land & Garages, Putn, 54-74 Westleigh Avenue, London, SW15 6XF",,6405 ,
13441,london,6,"For Sale By Informal Tender 'Subject To Planning', 169-183 Elsenham Street, London, SW18 5NZ",,1507 ,
13442,london,6,"Part Built Consented Residential Development Oppor, 36 Old Road, London, SE13 5SR",3250000.00,11829 ,
13443,london,6,"Land To Rear Of 7-11 Pollards Hill South, London, SW16 4LW",,39221 ,
13444,london,6,"97 Pollards Hill South, London, SW16 4LS",1900000.00,19175 ,
13445,london,6,"324-338, Bensham Lane, Thornton Heath, CR7 7ER",,26147 ,
13446,london,6,"Land Rear Of 73 Eden Road And 8 The Close, Eden Ro, Beckenham, BR3 4AP",,7408 ,
13447,london,6,"Elizabeth House, 97 St. James's Road, Croydon, CR0 2UU",1300000.00,3211 ,
13448,london,6,"Substantial Corner Property Investment, 21/23 York Street & Flats 1-5, 31 Garfield Road, Twickenham, TW1 3JZ",1100000.00,4162 ,
13449,london,6,"49 Wandle Road, Croydon, CR0 1DF",735000.00,2873 ,
13450,london,6,"25 Temple Road, Croydon, CR0 1HU",,8716 ,
13451,london,6,"Residential Development Opportunity, 165 & 167 Coombe Road, Croydon, CR0 5SQ",2550000.00,6781 ,
13452,london,6,"Land At Grainger Close, Northolt, UB5 4LF",900000.00,5229 ,
13453,london,6,"Mixed Use Investment, 17 Mulgrave Road, Sutton, SM2 6LJ",850000.00,1671 ,
13454,london,6,"Rear of 33, Nork Way, Banstead, SM7 1PB",375000.00,1503 ,
13455,london,6,"2 Bridge Street, Leatherhead, KT22 8BZ",900000.00,2228 ,
13456,london,6,"51-53 Church Street, Staines, TW18 4EN",625000.00,1012 ,
13457,london,6,"151-152 , Maybury Road, Woking, GU21 5JR",,4713 ,
13458,london,6,"37 Chertsey Road, Woking, GU21 5AJ",1200000.00,2000 ,
13459,london,6,"Commercial Premises With A4 Consent, 12 Chertsey Road, Woking, GU21 5AB",1050000.00,7890 ,
13460,london,6,"Maidenhead Branch, Burnham House, High Street, Burnham, SL1 7JZ",,7655 ,
13461,london,6,"Abbotts Place, Chesham, HP5 3HL",17500.00,134 ,
13462,london,6,"Weyford House, 21-22 Woodbridge Meadows, Guildford, GU1 1BA",750000.00,8083 ,
13463,london,6,"Weyford House, 21-22 Woodbridge Meadows, Guildford, GU1 1BA",750000.00,8083 ,
13464,london,6,"Sycamore House, 38-40 High Street, Cranleigh, GU6 8AT",1250000.00,6032 ,
13465,reading,6,"179a Oxford Road, Reading, RG1 7UZ",650000.00,1487 ,
13466,reading,6,"179a Oxford Road, Reading, RG1 7UZ",650000.00,1487 ,
13467,reading,6,"Former Church Hall Suitable For D1 Use, Grovelands Church, 553 Oxford Road, Reading, RG30 1HJ",,3749 ,
13468,reading,6,"179a Oxford Road, Reading, RG1 7UZ",650000.00,1487 ,
13469,reading,6,"Former Church Hall Suitable For D1 Use, Grovelands Church, 553 Oxford Road, Reading, RG30 1HJ",,3749 ,
13470,reading,6,"Former Southcote Library, Coronation Square, Southcote Lane, Reading, RG30 3BA",,18303 ,
13471,reading,6,"179a Oxford Road, Reading, RG1 7UZ",650000.00,1487 ,
13472,reading,6,"Former Church Hall Suitable For D1 Use, Grovelands Church, 553 Oxford Road, Reading, RG30 1HJ",,3749 ,
13473,reading,6,"Former Southcote Library, Coronation Square, Southcote Lane, Reading, RG30 3BA",,18303 ,
13474,reading,6,"Mixed Use Business Premises, 115 Reading Road, Finchampstead, GU46 7LR",750000.00,5666 ,
13475,reading,6,"179a Oxford Road, Reading, RG1 7UZ",650000.00,1487 ,
13476,reading,6,"Former Church Hall Suitable For D1 Use, Grovelands Church, 553 Oxford Road, Reading, RG30 1HJ",,3749 ,
13477,reading,6,"Former Southcote Library, Coronation Square, Southcote Lane, Reading, RG30 3BA",,18303 ,
13478,reading,6,"Mixed Use Business Premises, 115 Reading Road, Finchampstead, GU46 7LR",750000.00,5666 ,
13479,reading,6,"Aspen House, Ancells Business Park, Barley Way, Fleet, GU51 2UT",,8450 ,
13480,reading,6,"179a Oxford Road, Reading, RG1 7UZ",650000.00,1487 ,
13481,reading,6,"Former Church Hall Suitable For D1 Use, Grovelands Church, 553 Oxford Road, Reading, RG30 1HJ",,3749 ,
13482,reading,6,"Former Southcote Library, Coronation Square, Southcote Lane, Reading, RG30 3BA",,18303 ,
13483,reading,6,"Mixed Use Business Premises, 115 Reading Road, Finchampstead, GU46 7LR",750000.00,5666 ,
13484,reading,6,"Aspen House, Ancells Business Park, Barley Way, Fleet, GU51 2UT",,8450 ,
13485,reading,6,"Oakmere House, Barley Way, Ancells Business Park, Fleet, GU51 2UT",,4190 , 8115 
13486,reading,6,"179a Oxford Road, Reading, RG1 7UZ",650000.00,1487 ,
13487,reading,6,"Former Church Hall Suitable For D1 Use, Grovelands Church, 553 Oxford Road, Reading, RG30 1HJ",,3749 ,
13488,reading,6,"Former Southcote Library, Coronation Square, Southcote Lane, Reading, RG30 3BA",,18303 ,
13489,reading,6,"Mixed Use Business Premises, 115 Reading Road, Finchampstead, GU46 7LR",750000.00,5666 ,
13490,reading,6,"Aspen House, Ancells Business Park, Barley Way, Fleet, GU51 2UT",,8450 ,
13491,reading,6,"Oakmere House, Barley Way, Ancells Business Park, Fleet, GU51 2UT",,4190 , 8115 
13492,reading,6,"14 Reading Road South - Investment, Fleet, GU52 7QL",,752 ,
13493,reading,6,"179a Oxford Road, Reading, RG1 7UZ",650000.00,1487 ,
13494,reading,6,"Former Church Hall Suitable For D1 Use, Grovelands Church, 553 Oxford Road, Reading, RG30 1HJ",,3749 ,
13495,reading,6,"Former Southcote Library, Coronation Square, Southcote Lane, Reading, RG30 3BA",,18303 ,
13496,reading,6,"Mixed Use Business Premises, 115 Reading Road, Finchampstead, GU46 7LR",750000.00,5666 ,
13497,reading,6,"Aspen House, Ancells Business Park, Barley Way, Fleet, GU51 2UT",,8450 ,
13498,reading,6,"Oakmere House, Barley Way, Ancells Business Park, Fleet, GU51 2UT",,4190 , 8115 
13499,reading,6,"14 Reading Road South - Investment, Fleet, GU52 7QL",,752 ,
13500,reading,6,"Maidenhead Branch, Burnham House, High Street, Burnham, SL1 7JZ",,7655 ,
13501,reading,6,"179a Oxford Road, Reading, RG1 7UZ",650000.00,1487 ,
13502,reading,6,"Former Church Hall Suitable For D1 Use, Grovelands Church, 553 Oxford Road, Reading, RG30 1HJ",,3749 ,
13503,reading,6,"Former Southcote Library, Coronation Square, Southcote Lane, Reading, RG30 3BA",,18303 ,
13504,reading,6,"Mixed Use Business Premises, 115 Reading Road, Finchampstead, GU46 7LR",750000.00,5666 ,
13505,reading,6,"Aspen House, Ancells Business Park, Barley Way, Fleet, GU51 2UT",,8450 ,
13506,reading,6,"Oakmere House, Barley Way, Ancells Business Park, Fleet, GU51 2UT",,4190 , 8115 
13507,reading,6,"14 Reading Road South - Investment, Fleet, GU52 7QL",,752 ,
13508,reading,6,"Maidenhead Branch, Burnham House, High Street, Burnham, SL1 7JZ",,7655 ,
13509,reading,6,"53 Church Road, Aldershot, GU11 3PR",74950.00,255 ,
13510,reading,6,"179a Oxford Road, Reading, RG1 7UZ",650000.00,1487 ,
13511,reading,6,"Former Church Hall Suitable For D1 Use, Grovelands Church, 553 Oxford Road, Reading, RG30 1HJ",,3749 ,
13512,reading,6,"Former Southcote Library, Coronation Square, Southcote Lane, Reading, RG30 3BA",,18303 ,
13513,reading,6,"Mixed Use Business Premises, 115 Reading Road, Finchampstead, GU46 7LR",750000.00,5666 ,
13514,reading,6,"Aspen House, Ancells Business Park, Barley Way, Fleet, GU51 2UT",,8450 ,
13515,reading,6,"Oakmere House, Barley Way, Ancells Business Park, Fleet, GU51 2UT",,4190 , 8115 
13516,reading,6,"14 Reading Road South - Investment, Fleet, GU52 7QL",,752 ,
13517,reading,6,"Maidenhead Branch, Burnham House, High Street, Burnham, SL1 7JZ",,7655 ,
13518,reading,6,"53 Church Road, Aldershot, GU11 3PR",74950.00,255 ,
13519,reading,6,"53 Church Road, Aldershot, GU11 3PR",74950.00,255 ,
13520,reading,6,"179a Oxford Road, Reading, RG1 7UZ",650000.00,1487 ,
13521,reading,6,"Former Church Hall Suitable For D1 Use, Grovelands Church, 553 Oxford Road, Reading, RG30 1HJ",,3749 ,
13522,reading,6,"Former Southcote Library, Coronation Square, Southcote Lane, Reading, RG30 3BA",,18303 ,
13523,reading,6,"Mixed Use Business Premises, 115 Reading Road, Finchampstead, GU46 7LR",750000.00,5666 ,
13524,reading,6,"Aspen House, Ancells Business Park, Barley Way, Fleet, GU51 2UT",,8450 ,
13525,reading,6,"Oakmere House, Barley Way, Ancells Business Park, Fleet, GU51 2UT",,4190 , 8115 
13526,reading,6,"14 Reading Road South - Investment, Fleet, GU52 7QL",,752 ,
13527,reading,6,"Maidenhead Branch, Burnham House, High Street, Burnham, SL1 7JZ",,7655 ,
13528,reading,6,"53 Church Road, Aldershot, GU11 3PR",74950.00,255 ,
13529,reading,6,"53 Church Road, Aldershot, GU11 3PR",74950.00,255 ,
13530,reading,6,"68-68A Ridgway Road, Farnham, GU9 8NS",515000.00,2566 ,
13531,reading,6,"179a Oxford Road, Reading, RG1 7UZ",650000.00,1487 ,
13532,reading,6,"Former Church Hall Suitable For D1 Use, Grovelands Church, 553 Oxford Road, Reading, RG30 1HJ",,3749 ,
13533,reading,6,"Former Southcote Library, Coronation Square, Southcote Lane, Reading, RG30 3BA",,18303 ,
13534,reading,6,"Mixed Use Business Premises, 115 Reading Road, Finchampstead, GU46 7LR",750000.00,5666 ,
13535,reading,6,"Aspen House, Ancells Business Park, Barley Way, Fleet, GU51 2UT",,8450 ,
13536,reading,6,"Oakmere House, Barley Way, Ancells Business Park, Fleet, GU51 2UT",,4190 , 8115 
13537,reading,6,"14 Reading Road South - Investment, Fleet, GU52 7QL",,752 ,
13538,reading,6,"Maidenhead Branch, Burnham House, High Street, Burnham, SL1 7JZ",,7655 ,
13539,reading,6,"53 Church Road, Aldershot, GU11 3PR",74950.00,255 ,
13540,reading,6,"53 Church Road, Aldershot, GU11 3PR",74950.00,255 ,
13541,reading,6,"68-68A Ridgway Road, Farnham, GU9 8NS",515000.00,2566 ,
13542,reading,6,"51-53 Church Street, Staines, TW18 4EN",625000.00,1012 ,
13543,reading,6,"179a Oxford Road, Reading, RG1 7UZ",650000.00,1487 ,
13544,reading,6,"Former Church Hall Suitable For D1 Use, Grovelands Church, 553 Oxford Road, Reading, RG30 1HJ",,3749 ,
13545,reading,6,"Former Southcote Library, Coronation Square, Southcote Lane, Reading, RG30 3BA",,18303 ,
13546,reading,6,"Mixed Use Business Premises, 115 Reading Road, Finchampstead, GU46 7LR",750000.00,5666 ,
13547,reading,6,"Aspen House, Ancells Business Park, Barley Way, Fleet, GU51 2UT",,8450 ,
13548,reading,6,"Oakmere House, Barley Way, Ancells Business Park, Fleet, GU51 2UT",,4190 , 8115 
13549,reading,6,"14 Reading Road South - Investment, Fleet, GU52 7QL",,752 ,
13550,reading,6,"Maidenhead Branch, Burnham House, High Street, Burnham, SL1 7JZ",,7655 ,
13551,reading,6,"53 Church Road, Aldershot, GU11 3PR",74950.00,255 ,
13552,reading,6,"53 Church Road, Aldershot, GU11 3PR",74950.00,255 ,
13553,reading,6,"68-68A Ridgway Road, Farnham, GU9 8NS",515000.00,2566 ,
13554,reading,6,"51-53 Church Street, Staines, TW18 4EN",625000.00,1012 ,
13555,reading,6,"FOR SALE BY PUBLIC AUCTION unless previously sold, 28 Bridge Street (Scott's Terrace), Abingdon, OX14 3HR",,,
13556,reading,6,"179a Oxford Road, Reading, RG1 7UZ",650000.00,1487 ,
13557,reading,6,"Former Church Hall Suitable For D1 Use, Grovelands Church, 553 Oxford Road, Reading, RG30 1HJ",,3749 ,
13558,reading,6,"Former Southcote Library, Coronation Square, Southcote Lane, Reading, RG30 3BA",,18303 ,
13559,reading,6,"Mixed Use Business Premises, 115 Reading Road, Finchampstead, GU46 7LR",750000.00,5666 ,
13560,reading,6,"Aspen House, Ancells Business Park, Barley Way, Fleet, GU51 2UT",,8450 ,
13561,reading,6,"Oakmere House, Barley Way, Ancells Business Park, Fleet, GU51 2UT",,4190 , 8115 
13562,reading,6,"14 Reading Road South - Investment, Fleet, GU52 7QL",,752 ,
13563,reading,6,"Maidenhead Branch, Burnham House, High Street, Burnham, SL1 7JZ",,7655 ,
13564,reading,6,"53 Church Road, Aldershot, GU11 3PR",74950.00,255 ,
13565,reading,6,"53 Church Road, Aldershot, GU11 3PR",74950.00,255 ,
13566,reading,6,"68-68A Ridgway Road, Farnham, GU9 8NS",515000.00,2566 ,
13567,reading,6,"51-53 Church Street, Staines, TW18 4EN",625000.00,1012 ,
13568,reading,6,"FOR SALE BY PUBLIC AUCTION unless previously sold, 28 Bridge Street (Scott's Terrace), Abingdon, OX14 3HR",,,
13569,reading,6,"Commercial Premises With A4 Consent, 12 Chertsey Road, Woking, GU21 5AB",1050000.00,7890 ,
13570,reading,6,"179a Oxford Road, Reading, RG1 7UZ",650000.00,1487 ,
13571,reading,6,"Former Church Hall Suitable For D1 Use, Grovelands Church, 553 Oxford Road, Reading, RG30 1HJ",,3749 ,
13572,reading,6,"Former Southcote Library, Coronation Square, Southcote Lane, Reading, RG30 3BA",,18303 ,
13573,reading,6,"Mixed Use Business Premises, 115 Reading Road, Finchampstead, GU46 7LR",750000.00,5666 ,
13574,reading,6,"Aspen House, Ancells Business Park, Barley Way, Fleet, GU51 2UT",,8450 ,
13575,reading,6,"Oakmere House, Barley Way, Ancells Business Park, Fleet, GU51 2UT",,4190 , 8115 
13576,reading,6,"14 Reading Road South - Investment, Fleet, GU52 7QL",,752 ,
13577,reading,6,"Maidenhead Branch, Burnham House, High Street, Burnham, SL1 7JZ",,7655 ,
13578,reading,6,"53 Church Road, Aldershot, GU11 3PR",74950.00,255 ,
13579,reading,6,"53 Church Road, Aldershot, GU11 3PR",74950.00,255 ,
13580,reading,6,"68-68A Ridgway Road, Farnham, GU9 8NS",515000.00,2566 ,
13581,reading,6,"51-53 Church Street, Staines, TW18 4EN",625000.00,1012 ,
13582,reading,6,"FOR SALE BY PUBLIC AUCTION unless previously sold, 28 Bridge Street (Scott's Terrace), Abingdon, OX14 3HR",,,
13583,reading,6,"Commercial Premises With A4 Consent, 12 Chertsey Road, Woking, GU21 5AB",1050000.00,7890 ,
13584,reading,6,"37 Chertsey Road, Woking, GU21 5AJ",1200000.00,2000 ,
13585,reading,6,"179a Oxford Road, Reading, RG1 7UZ",650000.00,1487 ,
13586,reading,6,"Former Church Hall Suitable For D1 Use, Grovelands Church, 553 Oxford Road, Reading, RG30 1HJ",,3749 ,
13587,reading,6,"Former Southcote Library, Coronation Square, Southcote Lane, Reading, RG30 3BA",,18303 ,
13588,reading,6,"Mixed Use Business Premises, 115 Reading Road, Finchampstead, GU46 7LR",750000.00,5666 ,
13589,reading,6,"Aspen House, Ancells Business Park, Barley Way, Fleet, GU51 2UT",,8450 ,
13590,reading,6,"Oakmere House, Barley Way, Ancells Business Park, Fleet, GU51 2UT",,4190 , 8115 
13591,reading,6,"14 Reading Road South - Investment, Fleet, GU52 7QL",,752 ,
13592,reading,6,"Maidenhead Branch, Burnham House, High Street, Burnham, SL1 7JZ",,7655 ,
13593,reading,6,"53 Church Road, Aldershot, GU11 3PR",74950.00,255 ,
13594,reading,6,"53 Church Road, Aldershot, GU11 3PR",74950.00,255 ,
13595,reading,6,"68-68A Ridgway Road, Farnham, GU9 8NS",515000.00,2566 ,
13596,reading,6,"51-53 Church Street, Staines, TW18 4EN",625000.00,1012 ,
13597,reading,6,"FOR SALE BY PUBLIC AUCTION unless previously sold, 28 Bridge Street (Scott's Terrace), Abingdon, OX14 3HR",,,
13598,reading,6,"Commercial Premises With A4 Consent, 12 Chertsey Road, Woking, GU21 5AB",1050000.00,7890 ,
13599,reading,6,"37 Chertsey Road, Woking, GU21 5AJ",1200000.00,2000 ,
13600,reading,6,"98 Ock Street, Abingdon, OX14 5DH",200000.00,1012 ,
13601,reading,6,"179a Oxford Road, Reading, RG1 7UZ",650000.00,1487 ,
13602,reading,6,"Former Church Hall Suitable For D1 Use, Grovelands Church, 553 Oxford Road, Reading, RG30 1HJ",,3749 ,
13603,reading,6,"Former Southcote Library, Coronation Square, Southcote Lane, Reading, RG30 3BA",,18303 ,
13604,reading,6,"Mixed Use Business Premises, 115 Reading Road, Finchampstead, GU46 7LR",750000.00,5666 ,
13605,reading,6,"Aspen House, Ancells Business Park, Barley Way, Fleet, GU51 2UT",,8450 ,
13606,reading,6,"Oakmere House, Barley Way, Ancells Business Park, Fleet, GU51 2UT",,4190 , 8115 
13607,reading,6,"14 Reading Road South - Investment, Fleet, GU52 7QL",,752 ,
13608,reading,6,"Maidenhead Branch, Burnham House, High Street, Burnham, SL1 7JZ",,7655 ,
13609,reading,6,"53 Church Road, Aldershot, GU11 3PR",74950.00,255 ,
13610,reading,6,"53 Church Road, Aldershot, GU11 3PR",74950.00,255 ,
13611,reading,6,"68-68A Ridgway Road, Farnham, GU9 8NS",515000.00,2566 ,
13612,reading,6,"51-53 Church Street, Staines, TW18 4EN",625000.00,1012 ,
13613,reading,6,"FOR SALE BY PUBLIC AUCTION unless previously sold, 28 Bridge Street (Scott's Terrace), Abingdon, OX14 3HR",,,
13614,reading,6,"Commercial Premises With A4 Consent, 12 Chertsey Road, Woking, GU21 5AB",1050000.00,7890 ,
13615,reading,6,"37 Chertsey Road, Woking, GU21 5AJ",1200000.00,2000 ,
13616,reading,6,"98 Ock Street, Abingdon, OX14 5DH",200000.00,1012 ,
13617,reading,6,"151-152 , Maybury Road, Woking, GU21 5JR",,4713 ,
13618,reading,6,"179a Oxford Road, Reading, RG1 7UZ",650000.00,1487 ,
13619,reading,6,"Former Church Hall Suitable For D1 Use, Grovelands Church, 553 Oxford Road, Reading, RG30 1HJ",,3749 ,
13620,reading,6,"Former Southcote Library, Coronation Square, Southcote Lane, Reading, RG30 3BA",,18303 ,
13621,reading,6,"Mixed Use Business Premises, 115 Reading Road, Finchampstead, GU46 7LR",750000.00,5666 ,
13622,reading,6,"Aspen House, Ancells Business Park, Barley Way, Fleet, GU51 2UT",,8450 ,
13623,reading,6,"Oakmere House, Barley Way, Ancells Business Park, Fleet, GU51 2UT",,4190 , 8115 
13624,reading,6,"14 Reading Road South - Investment, Fleet, GU52 7QL",,752 ,
13625,reading,6,"Maidenhead Branch, Burnham House, High Street, Burnham, SL1 7JZ",,7655 ,
13626,reading,6,"53 Church Road, Aldershot, GU11 3PR",74950.00,255 ,
13627,reading,6,"53 Church Road, Aldershot, GU11 3PR",74950.00,255 ,
