,city,prop_type,prop_desc,prop_price(£),prop_size(lower) SQ Ft,prop_size(upper) SQ Ft
9834,maidenhead,Land,"Land at Wilson Road, Reading, RG30 2RN",,5229 ,
9835,maidenhead,Land,"Partly Cleared Land For Sale, Botley Road, Chesham, HP5 1XS",925000.00,305050 ,
9836,maidenhead,Land,"3 Claremont Road, West Byfleet, KT14 6DY",800000.00,6101 ,
9837,maidenhead,Land,"PROMINENT OPEN STORAGE SITE FOR SALE OR TO LET , 343-345 Uxbridge Road, Southall, UB1 3ED",,3208 ,
9838,maidenhead,Land,"Conversion Of Offices Into Apartments, The Malthouse , Malthouse Square, Princes Risborough, HP27 9AB",,,
9839,maidenhead,Land,"Bracknell Branch, The Old Bank, 15 High Road, West Byfleet, KT14 7QH",,3295 ,
9840,maidenhead,Land,"Industrial Property in Twickenham FOR SALE, Gould Road, Twickenham, TW2 6RT",,,
9841,maidenhead,Land,"Station Road, Harrow HA1, HA1 2RX, Greenhill, HA1 2RX",110000.00,1500 ,
9842,maidenhead,Land,"Land at Henley Business Park, Pirbright Road, Pirbright Road, Normandy, Guildford, GU3 2DX",,20009 , 70030 
9843,maidenhead,Land,"Open Storage Land With Gated Entrance, Hereford Close, Guildford, GU2 9TA",60000.00,2000 ,
9844,maidenhead,Land,"Mixed Use Investment Opportunity For Sale, Old Timber Court, Acton Lane, Chiswick, W4 5JQ",2250000.00,,
9845,maidenhead,Land,"Rear Warehouse & Yard Kingsmead Business Park, How, Thame, OX9 3FB",,40926 , 70633 
9846,maidenhead,Land,"Storage Yard with Offices, Seale Lane, Seale, Farnham, GU10 1LD",,57524 ,
9847,maidenhead,Land,"Dorincourt, Oaklawn Road, Leatherhead, KT220BT",,337734 ,
9848,maidenhead,Land,"1-3 Michael Road, Chelsea, SW6 2ER",,5889 ,
9849,maidenhead,Land,"49-51 High Street, Leatherhead, KT22 8AG",,,
9850,maidenhead,Land,"Scout Hut, Land North of 318 - 344, Cannon Hill La, Morden, SM4 4HW",,13993 ,
9851,maidenhead,Land,"Residential redevelopment land with outline planni, Residential Redevelopment Site, WIMBLESTRAW ROAD, Wallingford, OX10 7LZ",,116355 ,
9852,maidenhead,Land,"Langham Park , Off Catteshall Lane, Godalming, GU7",,21789 ,
9853,maidenhead,Land,"12 Goat Road, Mitcham, CR4 4HU",395000.00,2325 ,
9854,maidenhead,Land,"Shop With Residential Planning Permission For Sale, 89 High Street, Banstead, SM7 2NL",425000.00,1167 ,
9855,maidenhead,Land,"Streatham, London Borough of Lambeth, Streatham, SW16",,17222 ,
9856,maidenhead,Land,"Existing Office Block With Planning, Marston Court 98-106, Manor Road, Wallington, SM6 0DW",1000000.00,4758 ,
9857,maidenhead,Land,"Land For Residential Development, Residential Development Site, The Old Sawmill, Pink Road, Great Hampden, HP16 9RG",1000000.00,39656 ,
9858,maidenhead,Land,"Land at Wilson Road, Reading, RG30 2RN",,5229 ,
9859,maidenhead,Land,"Partly Cleared Land For Sale, Botley Road, Chesham, HP5 1XS",925000.00,305050 ,
9860,maidenhead,Land,"3 Claremont Road, West Byfleet, KT14 6DY",800000.00,6101 ,
9861,maidenhead,Land,"PROMINENT OPEN STORAGE SITE FOR SALE OR TO LET , 343-345 Uxbridge Road, Southall, UB1 3ED",,3208 ,
9862,maidenhead,Land,"Conversion Of Offices Into Apartments, The Malthouse , Malthouse Square, Princes Risborough, HP27 9AB",,,
9863,maidenhead,Land,"Bracknell Branch, The Old Bank, 15 High Road, West Byfleet, KT14 7QH",,3295 ,
9864,maidenhead,Land,"Industrial Property in Twickenham FOR SALE, Gould Road, Twickenham, TW2 6RT",,,
9865,maidenhead,Land,"Station Road, Harrow HA1, HA1 2RX, Greenhill, HA1 2RX",110000.00,1500 ,
9866,maidenhead,Land,"Land at Henley Business Park, Pirbright Road, Pirbright Road, Normandy, Guildford, GU3 2DX",,20009 , 70030 
9867,maidenhead,Land,"Open Storage Land With Gated Entrance, Hereford Close, Guildford, GU2 9TA",60000.00,2000 ,
9868,maidenhead,Land,"Mixed Use Investment Opportunity For Sale, Old Timber Court, Acton Lane, Chiswick, W4 5JQ",2250000.00,,
9869,maidenhead,Land,"Rear Warehouse & Yard Kingsmead Business Park, How, Thame, OX9 3FB",,40926 , 70633 
9870,maidenhead,Land,"Storage Yard with Offices, Seale Lane, Seale, Farnham, GU10 1LD",,57524 ,
9871,maidenhead,Land,"Dorincourt, Oaklawn Road, Leatherhead, KT220BT",,337734 ,
9872,maidenhead,Land,"1-3 Michael Road, Chelsea, SW6 2ER",,5889 ,
9873,maidenhead,Land,"49-51 High Street, Leatherhead, KT22 8AG",,,
9874,maidenhead,Land,"Scout Hut, Land North of 318 - 344, Cannon Hill La, Morden, SM4 4HW",,13993 ,
9875,maidenhead,Land,"Residential redevelopment land with outline planni, Residential Redevelopment Site, WIMBLESTRAW ROAD, Wallingford, OX10 7LZ",,116355 ,
9876,maidenhead,Land,"Langham Park , Off Catteshall Lane, Godalming, GU7",,21789 ,
9877,maidenhead,Land,"12 Goat Road, Mitcham, CR4 4HU",395000.00,2325 ,
9878,maidenhead,Land,"Shop With Residential Planning Permission For Sale, 89 High Street, Banstead, SM7 2NL",425000.00,1167 ,
9879,maidenhead,Land,"Streatham, London Borough of Lambeth, Streatham, SW16",,17222 ,
9880,maidenhead,Land,"Existing Office Block With Planning, Marston Court 98-106, Manor Road, Wallington, SM6 0DW",1000000.00,4758 ,
9881,maidenhead,Land,"94-94a Stafford Road, Wallington, SM6 9AY",525000.00,1000 ,
9882,maidenhead,Land,"145-151, London Road, Croydon, CR0 2RG",6500000.00,26583 ,
9883,maidenhead,Land,"145-151, London Road, Croydon, CR0 2RG",6500000.00,26583 ,
9884,maidenhead,Land,"1-5 Reeves Corner, Croydon, CR9 1QS",2000000.00,8280 ,
9885,maidenhead,Land,"145-151, London Road, Croydon, CR0 2RG",6500000.00,26583 ,
9886,maidenhead,Land,"1-5 Reeves Corner, Croydon, CR9 1QS",2000000.00,8280 ,
9887,maidenhead,Land,"41A Magdalen Road, Oxford, OX4 1RB",485000.00,2312 ,
9888,maidenhead,Land,"145-151, London Road, Croydon, CR0 2RG",6500000.00,26583 ,
9889,maidenhead,Land,"1-5 Reeves Corner, Croydon, CR9 1QS",2000000.00,8280 ,
9890,maidenhead,Land,"41A Magdalen Road, Oxford, OX4 1RB",485000.00,2312 ,
9891,maidenhead,Land,"Alton Magistrates Court and Police Station, Normandy Street, Alton, GU34 1DQ",,60138 ,
9892,maidenhead,Land,"145-151, London Road, Croydon, CR0 2RG",6500000.00,26583 ,
9893,maidenhead,Land,"1-5 Reeves Corner, Croydon, CR9 1QS",2000000.00,8280 ,
9894,maidenhead,Land,"41A Magdalen Road, Oxford, OX4 1RB",485000.00,2312 ,
9895,maidenhead,Land,"Alton Magistrates Court and Police Station, Normandy Street, Alton, GU34 1DQ",,60138 ,
9896,maidenhead,Land,"9 Woodstock Road, Croydon, CR0 1JS",,1743 ,
9897,maidenhead,Land,"145-151, London Road, Croydon, CR0 2RG",6500000.00,26583 ,
9898,maidenhead,Land,"1-5 Reeves Corner, Croydon, CR9 1QS",2000000.00,8280 ,
9899,maidenhead,Land,"41A Magdalen Road, Oxford, OX4 1RB",485000.00,2312 ,
9900,maidenhead,Land,"Alton Magistrates Court and Police Station, Normandy Street, Alton, GU34 1DQ",,60138 ,
9901,maidenhead,Land,"9 Woodstock Road, Croydon, CR0 1JS",,1743 ,
9902,maidenhead,Land,"50-52, Albert Road North, Reigate, RH2 9EL",,20918 , 32684 
9903,maidenhead,Land,"145-151, London Road, Croydon, CR0 2RG",6500000.00,26583 ,
9904,maidenhead,Land,"1-5 Reeves Corner, Croydon, CR9 1QS",2000000.00,8280 ,
9905,maidenhead,Land,"41A Magdalen Road, Oxford, OX4 1RB",485000.00,2312 ,
9906,maidenhead,Land,"Alton Magistrates Court and Police Station, Normandy Street, Alton, GU34 1DQ",,60138 ,
9907,maidenhead,Land,"9 Woodstock Road, Croydon, CR0 1JS",,1743 ,
9908,maidenhead,Land,"50-52, Albert Road North, Reigate, RH2 9EL",,20918 , 32684 
9909,maidenhead,Land,"359 Brighton Road, South Croydon, CR2 6ER",450000.00,1665 ,
9910,maidenhead,Land,"145-151, London Road, Croydon, CR0 2RG",6500000.00,26583 ,
9911,maidenhead,Land,"1-5 Reeves Corner, Croydon, CR9 1QS",2000000.00,8280 ,
9912,maidenhead,Land,"41A Magdalen Road, Oxford, OX4 1RB",485000.00,2312 ,
9913,maidenhead,Land,"Alton Magistrates Court and Police Station, Normandy Street, Alton, GU34 1DQ",,60138 ,
9914,maidenhead,Land,"9 Woodstock Road, Croydon, CR0 1JS",,1743 ,
9915,maidenhead,Land,"50-52, Albert Road North, Reigate, RH2 9EL",,20918 , 32684 
9916,maidenhead,Land,"359 Brighton Road, South Croydon, CR2 6ER",450000.00,1665 ,
9917,maidenhead,Land,"Martins Yard, 198 Drakefell Road, London, SE4 2DS",9500000.00,38785 ,
9918,maidenhead,Land,"145-151, London Road, Croydon, CR0 2RG",6500000.00,26583 ,
9919,maidenhead,Land,"1-5 Reeves Corner, Croydon, CR9 1QS",2000000.00,8280 ,
9920,maidenhead,Land,"41A Magdalen Road, Oxford, OX4 1RB",485000.00,2312 ,
9921,maidenhead,Land,"Alton Magistrates Court and Police Station, Normandy Street, Alton, GU34 1DQ",,60138 ,
9922,maidenhead,Land,"9 Woodstock Road, Croydon, CR0 1JS",,1743 ,
9923,maidenhead,Land,"50-52, Albert Road North, Reigate, RH2 9EL",,20918 , 32684 
9924,maidenhead,Land,"359 Brighton Road, South Croydon, CR2 6ER",450000.00,1665 ,
9925,maidenhead,Land,"Martins Yard, 198 Drakefell Road, London, SE4 2DS",9500000.00,38785 ,
9926,maidenhead,Land,"Residential/ Telecommunications Investment For Sal, Ladywell Water Tower, Dressington Avenue, Lewisham, SE4 1RR",1250000.00,,
9927,london,Retail,"Mixed Use Commercial Premises With High Ceilings, 341-345 Battersea Park Road, Battersea, SW11 4LS",,3950 ,
9928,london,Retail,"Mixed Use Commercial Premises With High Ceilings, 341-345 Battersea Park Road, Battersea, SW11 4LS",,3950 ,
9929,london,Retail,"3 Retail Units For Sale/To Let, Canada Water, 24-28 Quebec Way, Rotherhithe, SE16 7LF",,1638 , 5446 
9930,london,Retail,"Mixed Use Commercial Premises With High Ceilings, 341-345 Battersea Park Road, Battersea, SW11 4LS",,3950 ,
9931,london,Retail,"3 Retail Units For Sale/To Let, Canada Water, 24-28 Quebec Way, Rotherhithe, SE16 7LF",,1638 , 5446 
9932,london,Retail,"Retail Unit With Small Yard To The Rear, 91-93 Queen’s Road, Peckham, SE15 2EZ",770000.00,2152 ,
9933,london,Retail,"Mixed Use Commercial Premises With High Ceilings, 341-345 Battersea Park Road, Battersea, SW11 4LS",,3950 ,
9934,london,Retail,"3 Retail Units For Sale/To Let, Canada Water, 24-28 Quebec Way, Rotherhithe, SE16 7LF",,1638 , 5446 
9935,london,Retail,"Retail Unit With Small Yard To The Rear, 91-93 Queen’s Road, Peckham, SE15 2EZ",770000.00,2152 ,
9936,london,Retail,"Retail Investment, 5 Milliners House, Eastfields Avenue, Riverside Quarter, Wandsworth, SW18 1LP",880000.00,1316 ,
9937,london,Retail,"Mixed Use Commercial Premises With High Ceilings, 341-345 Battersea Park Road, Battersea, SW11 4LS",,3950 ,
9938,london,Retail,"3 Retail Units For Sale/To Let, Canada Water, 24-28 Quebec Way, Rotherhithe, SE16 7LF",,1638 , 5446 
9939,london,Retail,"Retail Unit With Small Yard To The Rear, 91-93 Queen’s Road, Peckham, SE15 2EZ",770000.00,2152 ,
9940,london,Retail,"Retail Investment, 5 Milliners House, Eastfields Avenue, Riverside Quarter, Wandsworth, SW18 1LP",880000.00,1316 ,
9941,london,Retail,"Retail Premises With 1st Floor Office, 253-255 Putney Bridge Road, Wandsworth, SW15 2PU",947000.00,1993 ,
9942,london,Retail,"Mixed Use Commercial Premises With High Ceilings, 341-345 Battersea Park Road, Battersea, SW11 4LS",,3950 ,
9943,london,Retail,"3 Retail Units For Sale/To Let, Canada Water, 24-28 Quebec Way, Rotherhithe, SE16 7LF",,1638 , 5446 
9944,london,Retail,"Retail Unit With Small Yard To The Rear, 91-93 Queen’s Road, Peckham, SE15 2EZ",770000.00,2152 ,
9945,london,Retail,"Retail Investment, 5 Milliners House, Eastfields Avenue, Riverside Quarter, Wandsworth, SW18 1LP",880000.00,1316 ,
9946,london,Retail,"Retail Premises With 1st Floor Office, 253-255 Putney Bridge Road, Wandsworth, SW15 2PU",947000.00,1993 ,
9947,london,Retail,"Retail & Residential Investment, 119 Cricklewood Broadway, Cricklewood, NW2 3JG",1500000.00,515 ,
9948,london,Retail,"Mixed Use Commercial Premises With High Ceilings, 341-345 Battersea Park Road, Battersea, SW11 4LS",,3950 ,
9949,london,Retail,"3 Retail Units For Sale/To Let, Canada Water, 24-28 Quebec Way, Rotherhithe, SE16 7LF",,1638 , 5446 
9950,london,Retail,"Retail Unit With Small Yard To The Rear, 91-93 Queen’s Road, Peckham, SE15 2EZ",770000.00,2152 ,
9951,london,Retail,"Retail Investment, 5 Milliners House, Eastfields Avenue, Riverside Quarter, Wandsworth, SW18 1LP",880000.00,1316 ,
9952,london,Retail,"Retail Premises With 1st Floor Office, 253-255 Putney Bridge Road, Wandsworth, SW15 2PU",947000.00,1993 ,
9953,london,Retail,"Retail & Residential Investment, 119 Cricklewood Broadway, Cricklewood, NW2 3JG",1500000.00,515 ,
9954,london,Retail,"Business Premises With Residential Above, 351 King Street, Hammersmith, W6 9NH",450000.00,1133 ,
9955,london,Retail,"Mixed Use Commercial Premises With High Ceilings, 341-345 Battersea Park Road, Battersea, SW11 4LS",,3950 ,
9956,london,Retail,"3 Retail Units For Sale/To Let, Canada Water, 24-28 Quebec Way, Rotherhithe, SE16 7LF",,1638 , 5446 
9957,london,Retail,"Retail Unit With Small Yard To The Rear, 91-93 Queen’s Road, Peckham, SE15 2EZ",770000.00,2152 ,
9958,london,Retail,"Retail Investment, 5 Milliners House, Eastfields Avenue, Riverside Quarter, Wandsworth, SW18 1LP",880000.00,1316 ,
9959,london,Retail,"Retail Premises With 1st Floor Office, 253-255 Putney Bridge Road, Wandsworth, SW15 2PU",947000.00,1993 ,
9960,london,Retail,"Retail & Residential Investment, 119 Cricklewood Broadway, Cricklewood, NW2 3JG",1500000.00,515 ,
9961,london,Retail,"Business Premises With Residential Above, 351 King Street, Hammersmith, W6 9NH",450000.00,1133 ,
9962,london,Retail,"Mixed Use Ground Floor Units For Sale, Hope Wharf, 37 Greenwich High Road, Greenwich, SE10 8LR",390000.00,1491 , 3036 
9963,london,Retail,"Mixed Use Commercial Premises With High Ceilings, 341-345 Battersea Park Road, Battersea, SW11 4LS",,3950 ,
9964,london,Retail,"3 Retail Units For Sale/To Let, Canada Water, 24-28 Quebec Way, Rotherhithe, SE16 7LF",,1638 , 5446 
9965,london,Retail,"Retail Unit With Small Yard To The Rear, 91-93 Queen’s Road, Peckham, SE15 2EZ",770000.00,2152 ,
9966,london,Retail,"Retail Investment, 5 Milliners House, Eastfields Avenue, Riverside Quarter, Wandsworth, SW18 1LP",880000.00,1316 ,
9967,london,Retail,"Retail Premises With 1st Floor Office, 253-255 Putney Bridge Road, Wandsworth, SW15 2PU",947000.00,1993 ,
9968,london,Retail,"Retail & Residential Investment, 119 Cricklewood Broadway, Cricklewood, NW2 3JG",1500000.00,515 ,
9969,london,Retail,"Business Premises With Residential Above, 351 King Street, Hammersmith, W6 9NH",450000.00,1133 ,
9970,london,Retail,"Mixed Use Ground Floor Units For Sale, Hope Wharf, 37 Greenwich High Road, Greenwich, SE10 8LR",390000.00,1491 , 3036 
9971,london,Retail,"138-146, High Road, Streatham, SW16 1BJ",2700000.00,16932 ,
9972,london,Retail,"Mixed Use Commercial Premises With High Ceilings, 341-345 Battersea Park Road, Battersea, SW11 4LS",,3950 ,
9973,london,Retail,"3 Retail Units For Sale/To Let, Canada Water, 24-28 Quebec Way, Rotherhithe, SE16 7LF",,1638 , 5446 
9974,london,Retail,"Retail Unit With Small Yard To The Rear, 91-93 Queen’s Road, Peckham, SE15 2EZ",770000.00,2152 ,
9975,london,Retail,"Retail Investment, 5 Milliners House, Eastfields Avenue, Riverside Quarter, Wandsworth, SW18 1LP",880000.00,1316 ,
9976,london,Retail,"Retail Premises With 1st Floor Office, 253-255 Putney Bridge Road, Wandsworth, SW15 2PU",947000.00,1993 ,
9977,london,Retail,"Retail & Residential Investment, 119 Cricklewood Broadway, Cricklewood, NW2 3JG",1500000.00,515 ,
9978,london,Retail,"Business Premises With Residential Above, 351 King Street, Hammersmith, W6 9NH",450000.00,1133 ,
9979,london,Retail,"Mixed Use Ground Floor Units For Sale, Hope Wharf, 37 Greenwich High Road, Greenwich, SE10 8LR",390000.00,1491 , 3036 
9980,london,Retail,"138-146, High Road, Streatham, SW16 1BJ",2700000.00,16932 ,
9981,london,Retail,"379 Upper Richmond Road, London, SW15 5QJ",850000.00,2352 ,
9982,london,Retail,"Mixed Use Commercial Premises With High Ceilings, 341-345 Battersea Park Road, Battersea, SW11 4LS",,3950 ,
9983,london,Retail,"3 Retail Units For Sale/To Let, Canada Water, 24-28 Quebec Way, Rotherhithe, SE16 7LF",,1638 , 5446 
9984,london,Retail,"Retail Unit With Small Yard To The Rear, 91-93 Queen’s Road, Peckham, SE15 2EZ",770000.00,2152 ,
9985,london,Retail,"Retail Investment, 5 Milliners House, Eastfields Avenue, Riverside Quarter, Wandsworth, SW18 1LP",880000.00,1316 ,
9986,london,Retail,"Retail Premises With 1st Floor Office, 253-255 Putney Bridge Road, Wandsworth, SW15 2PU",947000.00,1993 ,
9987,london,Retail,"Retail & Residential Investment, 119 Cricklewood Broadway, Cricklewood, NW2 3JG",1500000.00,515 ,
9988,london,Retail,"Business Premises With Residential Above, 351 King Street, Hammersmith, W6 9NH",450000.00,1133 ,
9989,london,Retail,"Mixed Use Ground Floor Units For Sale, Hope Wharf, 37 Greenwich High Road, Greenwich, SE10 8LR",390000.00,1491 , 3036 
9990,london,Retail,"138-146, High Road, Streatham, SW16 1BJ",2700000.00,16932 ,
9991,london,Retail,"379 Upper Richmond Road, London, SW15 5QJ",850000.00,2352 ,
9992,london,Retail,"Freehold Shop for Sale, 733 Garratt Lane, Earlsfield, SW17 0PD",145000.00,392 ,
9993,london,Retail,"Mixed Use Commercial Premises With High Ceilings, 341-345 Battersea Park Road, Battersea, SW11 4LS",,3950 ,
9994,london,Retail,"3 Retail Units For Sale/To Let, Canada Water, 24-28 Quebec Way, Rotherhithe, SE16 7LF",,1638 , 5446 
9995,london,Retail,"Retail Unit With Small Yard To The Rear, 91-93 Queen’s Road, Peckham, SE15 2EZ",770000.00,2152 ,
9996,london,Retail,"Retail Investment, 5 Milliners House, Eastfields Avenue, Riverside Quarter, Wandsworth, SW18 1LP",880000.00,1316 ,
9997,london,Retail,"Retail Premises With 1st Floor Office, 253-255 Putney Bridge Road, Wandsworth, SW15 2PU",947000.00,1993 ,
9998,london,Retail,"Retail & Residential Investment, 119 Cricklewood Broadway, Cricklewood, NW2 3JG",1500000.00,515 ,
9999,london,Retail,"Business Premises With Residential Above, 351 King Street, Hammersmith, W6 9NH",450000.00,1133 ,
10000,london,Retail,"Mixed Use Ground Floor Units For Sale, Hope Wharf, 37 Greenwich High Road, Greenwich, SE10 8LR",390000.00,1491 , 3036 
10001,london,Retail,"138-146, High Road, Streatham, SW16 1BJ",2700000.00,16932 ,
10002,london,Retail,"379 Upper Richmond Road, London, SW15 5QJ",850000.00,2352 ,
10003,london,Retail,"Freehold Shop for Sale, 733 Garratt Lane, Earlsfield, SW17 0PD",145000.00,392 ,
10004,london,Retail,"3-4 Turnpike Parade, Green Lanes, Wood Green, N15 3LA",200000.00,1403 ,
10005,london,Retail,"Mixed Use Commercial Premises With High Ceilings, 341-345 Battersea Park Road, Battersea, SW11 4LS",,3950 ,
10006,london,Retail,"3 Retail Units For Sale/To Let, Canada Water, 24-28 Quebec Way, Rotherhithe, SE16 7LF",,1638 , 5446 
10007,london,Retail,"Retail Unit With Small Yard To The Rear, 91-93 Queen’s Road, Peckham, SE15 2EZ",770000.00,2152 ,
10008,london,Retail,"Retail Investment, 5 Milliners House, Eastfields Avenue, Riverside Quarter, Wandsworth, SW18 1LP",880000.00,1316 ,
10009,london,Retail,"Retail Premises With 1st Floor Office, 253-255 Putney Bridge Road, Wandsworth, SW15 2PU",947000.00,1993 ,
10010,london,Retail,"Retail & Residential Investment, 119 Cricklewood Broadway, Cricklewood, NW2 3JG",1500000.00,515 ,
10011,london,Retail,"Business Premises With Residential Above, 351 King Street, Hammersmith, W6 9NH",450000.00,1133 ,
10012,london,Retail,"Mixed Use Ground Floor Units For Sale, Hope Wharf, 37 Greenwich High Road, Greenwich, SE10 8LR",390000.00,1491 , 3036 
10013,london,Retail,"138-146, High Road, Streatham, SW16 1BJ",2700000.00,16932 ,
10014,london,Retail,"379 Upper Richmond Road, London, SW15 5QJ",850000.00,2352 ,
10015,london,Retail,"Freehold Shop for Sale, 733 Garratt Lane, Earlsfield, SW17 0PD",145000.00,392 ,
10016,london,Retail,"3-4 Turnpike Parade, Green Lanes, Wood Green, N15 3LA",200000.00,1403 ,
10017,london,Retail,"Retail & Residential Investment, 225 Golders Green Road, Golders Green, NW11 9ES",2000000.00,1745 ,
10018,london,Retail,"Mixed Use Commercial Premises With High Ceilings, 341-345 Battersea Park Road, Battersea, SW11 4LS",,3950 ,
10019,london,Retail,"3 Retail Units For Sale/To Let, Canada Water, 24-28 Quebec Way, Rotherhithe, SE16 7LF",,1638 , 5446 
10020,london,Retail,"Retail Unit With Small Yard To The Rear, 91-93 Queen’s Road, Peckham, SE15 2EZ",770000.00,2152 ,
10021,london,Retail,"Retail Investment, 5 Milliners House, Eastfields Avenue, Riverside Quarter, Wandsworth, SW18 1LP",880000.00,1316 ,
10022,london,Retail,"Retail Premises With 1st Floor Office, 253-255 Putney Bridge Road, Wandsworth, SW15 2PU",947000.00,1993 ,
10023,london,Retail,"Retail & Residential Investment, 119 Cricklewood Broadway, Cricklewood, NW2 3JG",1500000.00,515 ,
10024,london,Retail,"Business Premises With Residential Above, 351 King Street, Hammersmith, W6 9NH",450000.00,1133 ,
10025,london,Retail,"Mixed Use Ground Floor Units For Sale, Hope Wharf, 37 Greenwich High Road, Greenwich, SE10 8LR",390000.00,1491 , 3036 
10026,london,Retail,"138-146, High Road, Streatham, SW16 1BJ",2700000.00,16932 ,
10027,london,Retail,"379 Upper Richmond Road, London, SW15 5QJ",850000.00,2352 ,
10028,london,Retail,"Freehold Shop for Sale, 733 Garratt Lane, Earlsfield, SW17 0PD",145000.00,392 ,
10029,london,Retail,"3-4 Turnpike Parade, Green Lanes, Wood Green, N15 3LA",200000.00,1403 ,
10030,london,Retail,"Retail & Residential Investment, 225 Golders Green Road, Golders Green, NW11 9ES",2000000.00,1745 ,
10031,london,Retail,"Botanic House, 309-317 Chiswick High Road, London, W4 4HH",950000.00,1350 , 4668 
10032,london,Retail,"Mixed Use Commercial Premises With High Ceilings, 341-345 Battersea Park Road, Battersea, SW11 4LS",,3950 ,
10033,london,Retail,"3 Retail Units For Sale/To Let, Canada Water, 24-28 Quebec Way, Rotherhithe, SE16 7LF",,1638 , 5446 
10034,london,Retail,"Retail Unit With Small Yard To The Rear, 91-93 Queen’s Road, Peckham, SE15 2EZ",770000.00,2152 ,
10035,london,Retail,"Retail Investment, 5 Milliners House, Eastfields Avenue, Riverside Quarter, Wandsworth, SW18 1LP",880000.00,1316 ,
10036,london,Retail,"Retail Premises With 1st Floor Office, 253-255 Putney Bridge Road, Wandsworth, SW15 2PU",947000.00,1993 ,
10037,london,Retail,"Retail & Residential Investment, 119 Cricklewood Broadway, Cricklewood, NW2 3JG",1500000.00,515 ,
10038,london,Retail,"Business Premises With Residential Above, 351 King Street, Hammersmith, W6 9NH",450000.00,1133 ,
10039,london,Retail,"Mixed Use Ground Floor Units For Sale, Hope Wharf, 37 Greenwich High Road, Greenwich, SE10 8LR",390000.00,1491 , 3036 
10040,london,Retail,"138-146, High Road, Streatham, SW16 1BJ",2700000.00,16932 ,
10041,london,Retail,"379 Upper Richmond Road, London, SW15 5QJ",850000.00,2352 ,
10042,london,Retail,"Freehold Shop for Sale, 733 Garratt Lane, Earlsfield, SW17 0PD",145000.00,392 ,
10043,london,Retail,"3-4 Turnpike Parade, Green Lanes, Wood Green, N15 3LA",200000.00,1403 ,
10044,london,Retail,"Retail & Residential Investment, 225 Golders Green Road, Golders Green, NW11 9ES",2000000.00,1745 ,
10045,london,Retail,"Botanic House, 309-317 Chiswick High Road, London, W4 4HH",950000.00,1350 , 4668 
10046,london,Retail,"New Build Unit with A1/B1/D2 Consent, 223 Streatham Road, Mitcham, CR4 2AJ",950000.00,2939 ,
10047,london,Retail,"Mixed Use Commercial Premises With High Ceilings, 341-345 Battersea Park Road, Battersea, SW11 4LS",,3950 ,
10048,london,Retail,"3 Retail Units For Sale/To Let, Canada Water, 24-28 Quebec Way, Rotherhithe, SE16 7LF",,1638 , 5446 
10049,london,Retail,"Retail Unit With Small Yard To The Rear, 91-93 Queen’s Road, Peckham, SE15 2EZ",770000.00,2152 ,
10050,london,Retail,"Retail Investment, 5 Milliners House, Eastfields Avenue, Riverside Quarter, Wandsworth, SW18 1LP",880000.00,1316 ,
10051,london,Retail,"Retail Premises With 1st Floor Office, 253-255 Putney Bridge Road, Wandsworth, SW15 2PU",947000.00,1993 ,
10052,london,Retail,"Retail & Residential Investment, 119 Cricklewood Broadway, Cricklewood, NW2 3JG",1500000.00,515 ,
10053,london,Retail,"Business Premises With Residential Above, 351 King Street, Hammersmith, W6 9NH",450000.00,1133 ,
10054,london,Retail,"Mixed Use Ground Floor Units For Sale, Hope Wharf, 37 Greenwich High Road, Greenwich, SE10 8LR",390000.00,1491 , 3036 
10055,london,Retail,"138-146, High Road, Streatham, SW16 1BJ",2700000.00,16932 ,
10056,london,Retail,"379 Upper Richmond Road, London, SW15 5QJ",850000.00,2352 ,
10057,london,Retail,"Freehold Shop for Sale, 733 Garratt Lane, Earlsfield, SW17 0PD",145000.00,392 ,
10058,london,Retail,"3-4 Turnpike Parade, Green Lanes, Wood Green, N15 3LA",200000.00,1403 ,
10059,london,Retail,"Retail & Residential Investment, 225 Golders Green Road, Golders Green, NW11 9ES",2000000.00,1745 ,
10060,london,Retail,"Botanic House, 309-317 Chiswick High Road, London, W4 4HH",950000.00,1350 , 4668 
10061,london,Retail,"New Build Unit with A1/B1/D2 Consent, 223 Streatham Road, Mitcham, CR4 2AJ",950000.00,2939 ,
10062,london,Retail,"Commercial Unit In Prime Location , Unit 1, Gateway Place, Royal Victoria Dock, London, E16 1YL",,7551 ,
10063,london,Retail,"Mixed Use Commercial Premises With High Ceilings, 341-345 Battersea Park Road, Battersea, SW11 4LS",,3950 ,
10064,london,Retail,"3 Retail Units For Sale/To Let, Canada Water, 24-28 Quebec Way, Rotherhithe, SE16 7LF",,1638 , 5446 
10065,london,Retail,"Retail Unit With Small Yard To The Rear, 91-93 Queen’s Road, Peckham, SE15 2EZ",770000.00,2152 ,
10066,london,Retail,"Retail Investment, 5 Milliners House, Eastfields Avenue, Riverside Quarter, Wandsworth, SW18 1LP",880000.00,1316 ,
10067,london,Retail,"Retail Premises With 1st Floor Office, 253-255 Putney Bridge Road, Wandsworth, SW15 2PU",947000.00,1993 ,
10068,london,Retail,"Retail & Residential Investment, 119 Cricklewood Broadway, Cricklewood, NW2 3JG",1500000.00,515 ,
10069,london,Retail,"Business Premises With Residential Above, 351 King Street, Hammersmith, W6 9NH",450000.00,1133 ,
