city,prop_type,prop_desc,prop_price(£),prop_size(lower) SQ Ft,prop_size(upper) SQ Ft
maidenhead,Office,"Unique Office Premises Over Ground & 1st Floors, The Lodge Moore Place, Portsmouth Road, Esher, KT10 9LN",900000.00,1443 ,13543.0
maidenhead,Office,"Tangley Place Barn, Tangley Lane, Guildford, GU3 3JZ",640000.0,2152 , 10760 
maidenhead,Office,"Ground Floor Office With Flat Above, 5 The Parade, Burden Way, Guildford, GU2 9PB",395000.00,1378 ,13543.0
maidenhead,Office,"Investment Opportunity For Sale, Old Timber Court 1 & 2, Acton Lane, Chiswick, W4 5JQ",1100000.00,1650 ,13543.0
maidenhead,Office,"Elizabeth House, 54-58 High Street, Edgware, HA8 7EJ",825000.00,3014 ,13543.0
maidenhead,Office,"Horseshoe Business Park, Upper Lye Lane, Park Street, AL2 3TA",3100000.00,10572 ,13543.0
maidenhead,Office,"Stratfield House, Station Road, Hook, RG27 9PQ",640000.0,3606 , 10958 
maidenhead,Office,"Open Plan Office Suites Over 3 Floors, Leapale House, Leapale Lane, Guildford, GU1 4LY",800000.00,2008 ,13543.0
maidenhead,Office,"1 Genyn Road, Guildford, GU2 7NS",275000.00,839 ,13543.0
maidenhead,Office,"Residential Development Opportunity, 91B Mora Road, Cricklewood, NW2 6TB",640000.0,3373 ,13543.0
maidenhead,Office,"The Pump House, Kimbers Lane, Farnham, GU9 9PT",640000.0,3588 ,13543.0
maidenhead,Office,"One Springfield Drive, Springfield Drive, Leatherhead, KT22 7NL",640000.0,3110 , 39695 
maidenhead,Office,"Modern Air Conditioned Office Building, Unit 4, Delta Court, Manor Way, Borehamwood, WD6 1FJ",849000.00,2250 ,13543.0
maidenhead,Office,"One Springfield Drive, Leatherhead, KT22 7NL",640000.0,39695 ,13543.0
maidenhead,Office,"No 1 Elstree Way, Borehamwood, Borehamwood, WD6 1RN",12000000.00,58000 ,13543.0
maidenhead,Office,"Horizon East & Horizon West, Randalls Way, Leatherhead, KT22 7TW",3150000.00,9890 , 20711 
maidenhead,Office,"Unique Office Premises Over Ground & 1st Floors, The Lodge Moore Place, Portsmouth Road, Esher, KT10 9LN",900000.00,1443 ,13543.0
maidenhead,Office,"Tangley Place Barn, Tangley Lane, Guildford, GU3 3JZ",640000.0,2152 , 10760 
maidenhead,Office,"Ground Floor Office With Flat Above, 5 The Parade, Burden Way, Guildford, GU2 9PB",395000.00,1378 ,13543.0
maidenhead,Office,"Investment Opportunity For Sale, Old Timber Court 1 & 2, Acton Lane, Chiswick, W4 5JQ",1100000.00,1650 ,13543.0
maidenhead,Office,"Elizabeth House, 54-58 High Street, Edgware, HA8 7EJ",825000.00,3014 ,13543.0
maidenhead,Office,"Horseshoe Business Park, Upper Lye Lane, Park Street, AL2 3TA",3100000.00,10572 ,13543.0
maidenhead,Office,"Stratfield House, Station Road, Hook, RG27 9PQ",640000.0,3606 , 10958 
maidenhead,Office,"Open Plan Office Suites Over 3 Floors, Leapale House, Leapale Lane, Guildford, GU1 4LY",800000.00,2008 ,13543.0
maidenhead,Office,"1 Genyn Road, Guildford, GU2 7NS",275000.00,839 ,13543.0
maidenhead,Office,"Residential Development Opportunity, 91B Mora Road, Cricklewood, NW2 6TB",640000.0,3373 ,13543.0
maidenhead,Office,"The Pump House, Kimbers Lane, Farnham, GU9 9PT",640000.0,3588 ,13543.0
maidenhead,Office,"One Springfield Drive, Springfield Drive, Leatherhead, KT22 7NL",640000.0,3110 , 39695 
maidenhead,Office,"Modern Air Conditioned Office Building, Unit 4, Delta Court, Manor Way, Borehamwood, WD6 1FJ",849000.00,2250 ,13543.0
maidenhead,Office,"One Springfield Drive, Leatherhead, KT22 7NL",640000.0,39695 ,13543.0
maidenhead,Office,"No 1 Elstree Way, Borehamwood, Borehamwood, WD6 1RN",12000000.00,58000 ,13543.0
maidenhead,Office,"Horizon East & Horizon West, Randalls Way, Leatherhead, KT22 7TW",3150000.00,9890 , 20711 
maidenhead,Office,"Studio/Office Premises for Sale, 26 Point Pleasant, Wandsworth, SW18 1GG",1245000.00,2477 ,13543.0
maidenhead,Office,"Unique Office Premises Over Ground & 1st Floors, The Lodge Moore Place, Portsmouth Road, Esher, KT10 9LN",900000.00,1443 ,13543.0
maidenhead,Office,"Tangley Place Barn, Tangley Lane, Guildford, GU3 3JZ",640000.0,2152 , 10760 
maidenhead,Office,"Ground Floor Office With Flat Above, 5 The Parade, Burden Way, Guildford, GU2 9PB",395000.00,1378 ,13543.0
maidenhead,Office,"Investment Opportunity For Sale, Old Timber Court 1 & 2, Acton Lane, Chiswick, W4 5JQ",1100000.00,1650 ,13543.0
maidenhead,Office,"Elizabeth House, 54-58 High Street, Edgware, HA8 7EJ",825000.00,3014 ,13543.0
maidenhead,Office,"Horseshoe Business Park, Upper Lye Lane, Park Street, AL2 3TA",3100000.00,10572 ,13543.0
maidenhead,Office,"Stratfield House, Station Road, Hook, RG27 9PQ",640000.0,3606 , 10958 
maidenhead,Office,"Open Plan Office Suites Over 3 Floors, Leapale House, Leapale Lane, Guildford, GU1 4LY",800000.00,2008 ,13543.0
maidenhead,Office,"1 Genyn Road, Guildford, GU2 7NS",275000.00,839 ,13543.0
maidenhead,Office,"Residential Development Opportunity, 91B Mora Road, Cricklewood, NW2 6TB",640000.0,3373 ,13543.0
maidenhead,Office,"The Pump House, Kimbers Lane, Farnham, GU9 9PT",640000.0,3588 ,13543.0
maidenhead,Office,"One Springfield Drive, Springfield Drive, Leatherhead, KT22 7NL",640000.0,3110 , 39695 
maidenhead,Office,"Modern Air Conditioned Office Building, Unit 4, Delta Court, Manor Way, Borehamwood, WD6 1FJ",849000.00,2250 ,13543.0
maidenhead,Office,"One Springfield Drive, Leatherhead, KT22 7NL",640000.0,39695 ,13543.0
maidenhead,Office,"No 1 Elstree Way, Borehamwood, Borehamwood, WD6 1RN",12000000.00,58000 ,13543.0
maidenhead,Office,"Horizon East & Horizon West, Randalls Way, Leatherhead, KT22 7TW",3150000.00,9890 , 20711 
maidenhead,Office,"Studio/Office Premises for Sale, 26 Point Pleasant, Wandsworth, SW18 1GG",1245000.00,2477 ,13543.0
maidenhead,Office,"27 Kelso Place , Kensington, London, W8 5QG",5500000.00,5530 ,13543.0
maidenhead,Office,"Unique Office Premises Over Ground & 1st Floors, The Lodge Moore Place, Portsmouth Road, Esher, KT10 9LN",900000.00,1443 ,13543.0
maidenhead,Office,"Tangley Place Barn, Tangley Lane, Guildford, GU3 3JZ",640000.0,2152 , 10760 
maidenhead,Office,"Ground Floor Office With Flat Above, 5 The Parade, Burden Way, Guildford, GU2 9PB",395000.00,1378 ,13543.0
maidenhead,Office,"Investment Opportunity For Sale, Old Timber Court 1 & 2, Acton Lane, Chiswick, W4 5JQ",1100000.00,1650 ,13543.0
maidenhead,Office,"Elizabeth House, 54-58 High Street, Edgware, HA8 7EJ",825000.00,3014 ,13543.0
maidenhead,Office,"Horseshoe Business Park, Upper Lye Lane, Park Street, AL2 3TA",3100000.00,10572 ,13543.0
maidenhead,Office,"Stratfield House, Station Road, Hook, RG27 9PQ",640000.0,3606 , 10958 
maidenhead,Office,"Open Plan Office Suites Over 3 Floors, Leapale House, Leapale Lane, Guildford, GU1 4LY",800000.00,2008 ,13543.0
maidenhead,Office,"1 Genyn Road, Guildford, GU2 7NS",275000.00,839 ,13543.0
maidenhead,Office,"Residential Development Opportunity, 91B Mora Road, Cricklewood, NW2 6TB",640000.0,3373 ,13543.0
maidenhead,Office,"The Pump House, Kimbers Lane, Farnham, GU9 9PT",640000.0,3588 ,13543.0
maidenhead,Office,"One Springfield Drive, Springfield Drive, Leatherhead, KT22 7NL",640000.0,3110 , 39695 
maidenhead,Office,"Modern Air Conditioned Office Building, Unit 4, Delta Court, Manor Way, Borehamwood, WD6 1FJ",849000.00,2250 ,13543.0
maidenhead,Office,"One Springfield Drive, Leatherhead, KT22 7NL",640000.0,39695 ,13543.0
maidenhead,Office,"No 1 Elstree Way, Borehamwood, Borehamwood, WD6 1RN",12000000.00,58000 ,13543.0
maidenhead,Office,"Horizon East & Horizon West, Randalls Way, Leatherhead, KT22 7TW",3150000.00,9890 , 20711 
maidenhead,Office,"Studio/Office Premises for Sale, 26 Point Pleasant, Wandsworth, SW18 1GG",1245000.00,2477 ,13543.0
maidenhead,Office,"27 Kelso Place , Kensington, London, W8 5QG",5500000.00,5530 ,13543.0
maidenhead,Office,"Two Commercial Premises With B1 Consent, 175 Wandsworth High Street, Wandsworth, SW18 4JB",495000.00,1136 , 2732 
maidenhead,Office,"Unique Office Premises Over Ground & 1st Floors, The Lodge Moore Place, Portsmouth Road, Esher, KT10 9LN",900000.00,1443 ,13543.0
maidenhead,Office,"Tangley Place Barn, Tangley Lane, Guildford, GU3 3JZ",640000.0,2152 , 10760 
maidenhead,Office,"Ground Floor Office With Flat Above, 5 The Parade, Burden Way, Guildford, GU2 9PB",395000.00,1378 ,13543.0
maidenhead,Office,"Investment Opportunity For Sale, Old Timber Court 1 & 2, Acton Lane, Chiswick, W4 5JQ",1100000.00,1650 ,13543.0
maidenhead,Office,"Elizabeth House, 54-58 High Street, Edgware, HA8 7EJ",825000.00,3014 ,13543.0
maidenhead,Office,"Horseshoe Business Park, Upper Lye Lane, Park Street, AL2 3TA",3100000.00,10572 ,13543.0
maidenhead,Office,"Stratfield House, Station Road, Hook, RG27 9PQ",640000.0,3606 , 10958 
maidenhead,Office,"Open Plan Office Suites Over 3 Floors, Leapale House, Leapale Lane, Guildford, GU1 4LY",800000.00,2008 ,13543.0
maidenhead,Office,"1 Genyn Road, Guildford, GU2 7NS",275000.00,839 ,13543.0
maidenhead,Office,"Residential Development Opportunity, 91B Mora Road, Cricklewood, NW2 6TB",640000.0,3373 ,13543.0
maidenhead,Office,"The Pump House, Kimbers Lane, Farnham, GU9 9PT",640000.0,3588 ,13543.0
maidenhead,Office,"One Springfield Drive, Springfield Drive, Leatherhead, KT22 7NL",640000.0,3110 , 39695 
maidenhead,Office,"Modern Air Conditioned Office Building, Unit 4, Delta Court, Manor Way, Borehamwood, WD6 1FJ",849000.00,2250 ,13543.0
maidenhead,Office,"One Springfield Drive, Leatherhead, KT22 7NL",640000.0,39695 ,13543.0
maidenhead,Office,"No 1 Elstree Way, Borehamwood, Borehamwood, WD6 1RN",12000000.00,58000 ,13543.0
maidenhead,Office,"Horizon East & Horizon West, Randalls Way, Leatherhead, KT22 7TW",3150000.00,9890 , 20711 
maidenhead,Office,"Studio/Office Premises for Sale, 26 Point Pleasant, Wandsworth, SW18 1GG",1245000.00,2477 ,13543.0
maidenhead,Office,"27 Kelso Place , Kensington, London, W8 5QG",5500000.00,5530 ,13543.0
maidenhead,Office,"Two Commercial Premises With B1 Consent, 175 Wandsworth High Street, Wandsworth, SW18 4JB",495000.00,1136 , 2732 
maidenhead,Office,"B1 Endeavour Place, Coxbridge Business Park , Farnham, GU10 5EH",640000.0,2242 ,13543.0
maidenhead,Office,"Unique Office Premises Over Ground & 1st Floors, The Lodge Moore Place, Portsmouth Road, Esher, KT10 9LN",900000.00,1443 ,13543.0
maidenhead,Office,"Tangley Place Barn, Tangley Lane, Guildford, GU3 3JZ",640000.0,2152 , 10760 
maidenhead,Office,"Ground Floor Office With Flat Above, 5 The Parade, Burden Way, Guildford, GU2 9PB",395000.00,1378 ,13543.0
maidenhead,Office,"Investment Opportunity For Sale, Old Timber Court 1 & 2, Acton Lane, Chiswick, W4 5JQ",1100000.00,1650 ,13543.0
maidenhead,Office,"Elizabeth House, 54-58 High Street, Edgware, HA8 7EJ",825000.00,3014 ,13543.0
maidenhead,Office,"Horseshoe Business Park, Upper Lye Lane, Park Street, AL2 3TA",3100000.00,10572 ,13543.0
maidenhead,Office,"Stratfield House, Station Road, Hook, RG27 9PQ",640000.0,3606 , 10958 
maidenhead,Office,"Open Plan Office Suites Over 3 Floors, Leapale House, Leapale Lane, Guildford, GU1 4LY",800000.00,2008 ,13543.0
maidenhead,Office,"1 Genyn Road, Guildford, GU2 7NS",275000.00,839 ,13543.0
maidenhead,Office,"Residential Development Opportunity, 91B Mora Road, Cricklewood, NW2 6TB",640000.0,3373 ,13543.0
maidenhead,Office,"The Pump House, Kimbers Lane, Farnham, GU9 9PT",640000.0,3588 ,13543.0
maidenhead,Office,"One Springfield Drive, Springfield Drive, Leatherhead, KT22 7NL",640000.0,3110 , 39695 
maidenhead,Office,"Modern Air Conditioned Office Building, Unit 4, Delta Court, Manor Way, Borehamwood, WD6 1FJ",849000.00,2250 ,13543.0
maidenhead,Office,"One Springfield Drive, Leatherhead, KT22 7NL",640000.0,39695 ,13543.0
maidenhead,Office,"No 1 Elstree Way, Borehamwood, Borehamwood, WD6 1RN",12000000.00,58000 ,13543.0
maidenhead,Office,"Horizon East & Horizon West, Randalls Way, Leatherhead, KT22 7TW",3150000.00,9890 , 20711 
maidenhead,Office,"Studio/Office Premises for Sale, 26 Point Pleasant, Wandsworth, SW18 1GG",1245000.00,2477 ,13543.0
maidenhead,Office,"27 Kelso Place , Kensington, London, W8 5QG",5500000.00,5530 ,13543.0
maidenhead,Office,"Two Commercial Premises With B1 Consent, 175 Wandsworth High Street, Wandsworth, SW18 4JB",495000.00,1136 , 2732 
maidenhead,Office,"B1 Endeavour Place, Coxbridge Business Park , Farnham, GU10 5EH",640000.0,2242 ,13543.0
maidenhead,Office,"Office Unit - To Let/For Sale, 17 Hardwicks Square, Wandsworth, SW18 4AG",1400000.00,4288 ,13543.0
maidenhead,Office,"Unique Office Premises Over Ground & 1st Floors, The Lodge Moore Place, Portsmouth Road, Esher, KT10 9LN",900000.00,1443 ,13543.0
maidenhead,Office,"Tangley Place Barn, Tangley Lane, Guildford, GU3 3JZ",640000.0,2152 , 10760 
maidenhead,Office,"Ground Floor Office With Flat Above, 5 The Parade, Burden Way, Guildford, GU2 9PB",395000.00,1378 ,13543.0
maidenhead,Office,"Investment Opportunity For Sale, Old Timber Court 1 & 2, Acton Lane, Chiswick, W4 5JQ",1100000.00,1650 ,13543.0
maidenhead,Office,"Elizabeth House, 54-58 High Street, Edgware, HA8 7EJ",825000.00,3014 ,13543.0
maidenhead,Office,"Horseshoe Business Park, Upper Lye Lane, Park Street, AL2 3TA",3100000.00,10572 ,13543.0
maidenhead,Office,"Stratfield House, Station Road, Hook, RG27 9PQ",640000.0,3606 , 10958 
maidenhead,Office,"Open Plan Office Suites Over 3 Floors, Leapale House, Leapale Lane, Guildford, GU1 4LY",800000.00,2008 ,13543.0
maidenhead,Office,"1 Genyn Road, Guildford, GU2 7NS",275000.00,839 ,13543.0
maidenhead,Office,"Residential Development Opportunity, 91B Mora Road, Cricklewood, NW2 6TB",640000.0,3373 ,13543.0
maidenhead,Office,"The Pump House, Kimbers Lane, Farnham, GU9 9PT",640000.0,3588 ,13543.0
maidenhead,Office,"One Springfield Drive, Springfield Drive, Leatherhead, KT22 7NL",640000.0,3110 , 39695 
maidenhead,Office,"Modern Air Conditioned Office Building, Unit 4, Delta Court, Manor Way, Borehamwood, WD6 1FJ",849000.00,2250 ,13543.0
maidenhead,Office,"One Springfield Drive, Leatherhead, KT22 7NL",640000.0,39695 ,13543.0
maidenhead,Office,"No 1 Elstree Way, Borehamwood, Borehamwood, WD6 1RN",12000000.00,58000 ,13543.0
maidenhead,Office,"Horizon East & Horizon West, Randalls Way, Leatherhead, KT22 7TW",3150000.00,9890 , 20711 
maidenhead,Office,"Studio/Office Premises for Sale, 26 Point Pleasant, Wandsworth, SW18 1GG",1245000.00,2477 ,13543.0
maidenhead,Office,"27 Kelso Place , Kensington, London, W8 5QG",5500000.00,5530 ,13543.0
maidenhead,Office,"Two Commercial Premises With B1 Consent, 175 Wandsworth High Street, Wandsworth, SW18 4JB",495000.00,1136 , 2732 
maidenhead,Office,"B1 Endeavour Place, Coxbridge Business Park , Farnham, GU10 5EH",640000.0,2242 ,13543.0
maidenhead,Office,"Office Unit - To Let/For Sale, 17 Hardwicks Square, Wandsworth, SW18 4AG",1400000.00,4288 ,13543.0
maidenhead,Office,"Ground Floor Office Suite, Genoa House, Battersea Reach, Battersea, SW18 1FY",925000.00,1728 ,13543.0
maidenhead,Office,"Unique Office Premises Over Ground & 1st Floors, The Lodge Moore Place, Portsmouth Road, Esher, KT10 9LN",900000.00,1443 ,13543.0
maidenhead,Office,"Tangley Place Barn, Tangley Lane, Guildford, GU3 3JZ",640000.0,2152 , 10760 
maidenhead,Office,"Ground Floor Office With Flat Above, 5 The Parade, Burden Way, Guildford, GU2 9PB",395000.00,1378 ,13543.0
maidenhead,Office,"Investment Opportunity For Sale, Old Timber Court 1 & 2, Acton Lane, Chiswick, W4 5JQ",1100000.00,1650 ,13543.0
maidenhead,Office,"Elizabeth House, 54-58 High Street, Edgware, HA8 7EJ",825000.00,3014 ,13543.0
maidenhead,Office,"Horseshoe Business Park, Upper Lye Lane, Park Street, AL2 3TA",3100000.00,10572 ,13543.0
maidenhead,Office,"Stratfield House, Station Road, Hook, RG27 9PQ",640000.0,3606 , 10958 
maidenhead,Office,"Open Plan Office Suites Over 3 Floors, Leapale House, Leapale Lane, Guildford, GU1 4LY",800000.00,2008 ,13543.0
maidenhead,Office,"1 Genyn Road, Guildford, GU2 7NS",275000.00,839 ,13543.0
maidenhead,Office,"Residential Development Opportunity, 91B Mora Road, Cricklewood, NW2 6TB",640000.0,3373 ,13543.0
maidenhead,Office,"The Pump House, Kimbers Lane, Farnham, GU9 9PT",640000.0,3588 ,13543.0
maidenhead,Office,"One Springfield Drive, Springfield Drive, Leatherhead, KT22 7NL",640000.0,3110 , 39695 
maidenhead,Office,"Modern Air Conditioned Office Building, Unit 4, Delta Court, Manor Way, Borehamwood, WD6 1FJ",849000.00,2250 ,13543.0
maidenhead,Office,"One Springfield Drive, Leatherhead, KT22 7NL",640000.0,39695 ,13543.0
maidenhead,Office,"No 1 Elstree Way, Borehamwood, Borehamwood, WD6 1RN",12000000.00,58000 ,13543.0
maidenhead,Office,"Horizon East & Horizon West, Randalls Way, Leatherhead, KT22 7TW",3150000.00,9890 , 20711 
maidenhead,Office,"Studio/Office Premises for Sale, 26 Point Pleasant, Wandsworth, SW18 1GG",1245000.00,2477 ,13543.0
maidenhead,Office,"27 Kelso Place , Kensington, London, W8 5QG",5500000.00,5530 ,13543.0
maidenhead,Office,"Two Commercial Premises With B1 Consent, 175 Wandsworth High Street, Wandsworth, SW18 4JB",495000.00,1136 , 2732 
maidenhead,Office,"B1 Endeavour Place, Coxbridge Business Park , Farnham, GU10 5EH",640000.0,2242 ,13543.0
maidenhead,Office,"Office Unit - To Let/For Sale, 17 Hardwicks Square, Wandsworth, SW18 4AG",1400000.00,4288 ,13543.0
maidenhead,Office,"Ground Floor Office Suite, Genoa House, Battersea Reach, Battersea, SW18 1FY",925000.00,1728 ,13543.0
maidenhead,Office,"Office Building With Residential Potential, No 3 Printers Yard, 90a The Broadway, Wimbledon, SW19 1RD",875000.00,1691 ,13543.0
maidenhead,Office,"Unique Office Premises Over Ground & 1st Floors, The Lodge Moore Place, Portsmouth Road, Esher, KT10 9LN",900000.00,1443 ,13543.0
maidenhead,Office,"Tangley Place Barn, Tangley Lane, Guildford, GU3 3JZ",640000.0,2152 , 10760 
maidenhead,Office,"Ground Floor Office With Flat Above, 5 The Parade, Burden Way, Guildford, GU2 9PB",395000.00,1378 ,13543.0
maidenhead,Office,"Investment Opportunity For Sale, Old Timber Court 1 & 2, Acton Lane, Chiswick, W4 5JQ",1100000.00,1650 ,13543.0
maidenhead,Office,"Elizabeth House, 54-58 High Street, Edgware, HA8 7EJ",825000.00,3014 ,13543.0
maidenhead,Office,"Horseshoe Business Park, Upper Lye Lane, Park Street, AL2 3TA",3100000.00,10572 ,13543.0
maidenhead,Office,"Stratfield House, Station Road, Hook, RG27 9PQ",640000.0,3606 , 10958 
maidenhead,Office,"Open Plan Office Suites Over 3 Floors, Leapale House, Leapale Lane, Guildford, GU1 4LY",800000.00,2008 ,13543.0
maidenhead,Office,"1 Genyn Road, Guildford, GU2 7NS",275000.00,839 ,13543.0
maidenhead,Office,"Residential Development Opportunity, 91B Mora Road, Cricklewood, NW2 6TB",640000.0,3373 ,13543.0
maidenhead,Office,"The Pump House, Kimbers Lane, Farnham, GU9 9PT",640000.0,3588 ,13543.0
maidenhead,Office,"One Springfield Drive, Springfield Drive, Leatherhead, KT22 7NL",640000.0,3110 , 39695 
maidenhead,Office,"Modern Air Conditioned Office Building, Unit 4, Delta Court, Manor Way, Borehamwood, WD6 1FJ",849000.00,2250 ,13543.0
maidenhead,Office,"One Springfield Drive, Leatherhead, KT22 7NL",640000.0,39695 ,13543.0
maidenhead,Office,"No 1 Elstree Way, Borehamwood, Borehamwood, WD6 1RN",12000000.00,58000 ,13543.0
maidenhead,Office,"Horizon East & Horizon West, Randalls Way, Leatherhead, KT22 7TW",3150000.00,9890 , 20711 
maidenhead,Office,"Studio/Office Premises for Sale, 26 Point Pleasant, Wandsworth, SW18 1GG",1245000.00,2477 ,13543.0
maidenhead,Office,"27 Kelso Place , Kensington, London, W8 5QG",5500000.00,5530 ,13543.0
maidenhead,Office,"Two Commercial Premises With B1 Consent, 175 Wandsworth High Street, Wandsworth, SW18 4JB",495000.00,1136 , 2732 
maidenhead,Office,"B1 Endeavour Place, Coxbridge Business Park , Farnham, GU10 5EH",640000.0,2242 ,13543.0
maidenhead,Office,"Office Unit - To Let/For Sale, 17 Hardwicks Square, Wandsworth, SW18 4AG",1400000.00,4288 ,13543.0
maidenhead,Office,"Ground Floor Office Suite, Genoa House, Battersea Reach, Battersea, SW18 1FY",925000.00,1728 ,13543.0
